#,"Date Time, GMT-05:00","Full Range, μS/cm","Temp, °C","SpC, μS/cm"
1,3/9/23 13:48,1130.9,31.5,877.9
2,3/9/23 14:03,276.6,29.08,225.1
3,3/9/23 14:18,1578.8,20.71,1533.2
4,3/9/23 14:33,1628.4,20.3,1596.1
5,3/9/23 14:48,1632.8,20.29,1600.8
6,3/9/23 15:03,1626.6,20.3,1594.3
7,3/9/23 15:18,1631.1,20.26,1600.2
8,3/9/23 15:33,1629.7,20.29,1597.7
9,3/9/23 15:48,1627.5,20.29,1595.6
10,3/9/23 16:03,1625.3,20.3,1593
11,3/9/23 16:18,1621.3,20.3,1589.1
12,3/9/23 16:33,1625.3,20.29,1593.4
13,3/9/23 16:48,1624,20.29,1592.1
14,3/9/23 17:03,1623.6,20.27,1592.5
15,3/9/23 17:18,1628,20.26,1597.1
16,3/9/23 17:33,1629.7,20.26,1598.8
17,3/9/23 17:48,1629.8,20.25,1599.3
18,3/9/23 18:03,1628.9,20.25,1598.4
19,3/9/23 18:18,1632.4,20.25,1601.8
20,3/9/23 18:33,1635.9,20.25,1605.2
21,3/9/23 18:48,1639.9,20.25,1609.2
22,3/9/23 19:03,1644.3,20.26,1613.1
23,3/9/23 19:18,1646,20.26,1614.8
24,3/9/23 19:33,1647.8,20.27,1616.2
25,3/9/23 19:48,1647.3,20.27,1615.7
26,3/9/23 20:03,1648.2,20.29,1615.8
27,3/9/23 20:18,1647.3,20.3,1614.6
28,3/9/23 20:33,1645.1,20.3,1612.4
29,3/9/23 20:48,1642,20.3,1609.4
30,3/9/23 21:03,1640.2,20.3,1607.6
31,3/9/23 21:18,1641.1,20.31,1608.2
32,3/9/23 21:33,1640.2,20.31,1607.3
33,3/9/23 21:48,1638,20.31,1605.1
34,3/9/23 22:03,1637.1,20.31,1604.2
35,3/9/23 22:18,1637.6,20.31,1604.7
36,3/9/23 22:33,1636.2,20.32,1603
37,3/9/23 22:48,1634.9,20.32,1601.7
38,3/9/23 23:03,1634.9,20.32,1601.7
39,3/9/23 23:18,1635.3,20.32,1602.1
40,3/9/23 23:33,1634,20.32,1600.8
41,3/9/23 23:48,1634,20.32,1600.8
42,3/10/23 0:03,1633.6,20.32,1600.4
43,3/10/23 0:18,1633.6,20.32,1600.4
44,3/10/23 0:33,1633.1,20.32,1600
45,3/10/23 0:48,1633.1,20.34,1599.2
46,3/10/23 1:03,1633.6,20.32,1600.4
47,3/10/23 1:18,1633.1,20.34,1599.2
48,3/10/23 1:33,1633.1,20.34,1599.2
49,3/10/23 1:48,1632.7,20.34,1598.8
50,3/10/23 2:03,1632.2,20.34,1598.4
51,3/10/23 2:18,1632.2,20.34,1598.4
52,3/10/23 2:33,1632.2,20.35,1598
53,3/10/23 2:48,1632.2,20.35,1598
54,3/10/23 3:03,1631.4,20.34,1597.6
55,3/10/23 3:18,1632.2,20.35,1598
56,3/10/23 3:33,1631.3,20.35,1597.1
57,3/10/23 3:48,1631.4,20.34,1597.6
58,3/10/23 4:03,1631.3,20.35,1597.1
59,3/10/23 4:18,1631.8,20.35,1597.6
60,3/10/23 4:33,1631.8,20.35,1597.6
61,3/10/23 4:48,1632.2,20.35,1598
62,3/10/23 5:03,1632.7,20.35,1598.5
63,3/10/23 5:18,1634.5,20.31,1601.7
64,3/10/23 5:33,1635.4,20.3,1602.9
65,3/10/23 5:48,1637.6,20.27,1606.2
66,3/10/23 6:03,1645.1,20.26,1613.9
67,3/10/23 6:18,1656.2,20.26,1624.8
68,3/10/23 6:33,1662.8,20.26,1631.3
69,3/10/23 6:48,1666.3,20.26,1634.7
70,3/10/23 7:03,1667.1,20.27,1635.1
71,3/10/23 7:18,1667.6,20.29,1634.9
72,3/10/23 7:33,1668.4,20.31,1634.9
73,3/10/23 7:48,1669.7,20.32,1635.8
74,3/10/23 8:03,1670.1,20.35,1635.1
75,3/10/23 8:18,1670.1,20.36,1634.7
76,3/10/23 8:33,1670.9,20.36,1635.5
77,3/10/23 8:48,1670,20.38,1633.9
78,3/10/23 9:03,1670,20.38,1633.9
79,3/10/23 9:18,1670,20.39,1633.5
80,3/10/23 9:33,1670.5,20.39,1634
81,3/10/23 9:48,1670.4,20.4,1633.5
82,3/10/23 10:03,1670.4,20.4,1633.5
83,3/10/23 10:18,1670.4,20.4,1633.5
84,3/10/23 10:33,1670.4,20.4,1633.5
85,3/10/23 10:48,1670.4,20.41,1633.2
86,3/10/23 11:03,1670.9,20.41,1633.7
87,3/10/23 11:18,1670.9,20.41,1633.7
88,3/10/23 11:33,1670.9,20.41,1633.7
89,3/10/23 11:48,1670.4,20.41,1633.2
90,3/10/23 12:03,1670.9,20.41,1633.7
91,3/10/23 12:18,1670.8,20.43,1632.8
92,3/10/23 12:33,1669.5,20.43,1631.6
93,3/10/23 12:48,1670.4,20.43,1632.4
94,3/10/23 13:03,1670.4,20.44,1632.1
95,3/10/23 13:18,1670.4,20.43,1632.4
96,3/10/23 13:33,1670.4,20.44,1632.1
97,3/10/23 13:48,1670.8,20.44,1632.5
98,3/10/23 14:03,1670.8,20.44,1632.5
99,3/10/23 14:18,1670.8,20.44,1632.5
100,3/10/23 14:33,1671.7,20.45,1633
101,3/10/23 14:48,1671.7,20.44,1633.3
102,3/10/23 15:03,1670.8,20.44,1632.5
103,3/10/23 15:18,1670.8,20.45,1632.1
104,3/10/23 15:33,1670.8,20.45,1632.1
105,3/10/23 15:48,1671.7,20.45,1633
106,3/10/23 16:03,1670.8,20.45,1632.1
107,3/10/23 16:18,1671.6,20.47,1632.1
108,3/10/23 16:33,1671.7,20.45,1633
109,3/10/23 16:48,1671.6,20.47,1632.1
110,3/10/23 17:03,1671.6,20.47,1632.1
111,3/10/23 17:18,1671.6,20.47,1632.1
112,3/10/23 17:33,1671.6,20.47,1632.1
