DateTime,RECORD,LoggerID,BattV,PTemp_C,Avg_220915_04_10,Avg_220915_04_20,Avg_220915_04_30,Avg_220915_04_40,Avg_220915_07_10,Avg_220915_07_20,Avg_220915_07_30,Avg_220915_07_40,Avg_220915_08_10,Avg_220915_08_20,Avg_220915_08_30,Avg_220915_08_40,Avg_220916_05_0,Std_220915_04_10,Std_220915_04_20,Std_220915_04_30,Std_220915_04_40,Std_220915_07_10,Std_220915_07_20,Std_220915_07_30,Std_220915_07_40,Std_220915_08_10,Std_220915_08_20,Std_220915_08_30,Std_220915_08_40,Std_220916_05_0
3/9/23 14:15,11,DL42389,13.29,26.84,289.1058,-220.8267,-225.0857,-375.6662,189.5754,-343.8951,-433.587,-403.3078,165.1197,-167.6151,-195.9051,-246.1791,-18.30529,5.552518,0.1554443,0.236009,0.1206342,3.274465,0.1163091,0.08157179,0.246999,0.2745346,0.0591414,0.03659889,0.2372946,0.117107
3/9/23 14:30,12,DL42389,13.28,26.76,307.576,-221.4575,-225.9816,-375.4666,179.5493,-344.3714,-433.3768,-403.5245,164.1373,-167.8533,-196.0455,-246.667,-18.49107,4.719368,0.2322678,0.4658425,0.0627467,1.155166,0.1184373,0.1092083,0.1417354,0.2864155,0.07458775,0.04125089,0.05842501,0.08367302
3/9/23 14:45,13,DL42389,13.29,26.66,320.4635,-222.2524,-227.0129,-375.6719,178.1503,-344.7825,-433.7122,-404.5406,163.1581,-168.075,-196.1792,-246.8012,-18.6845,2.849238,0.2198252,0.1924165,0.09466759,1.750426,0.1364037,0.1143748,0.4390352,0.2835809,0.06253659,0.04100601,0.1544931,0.08329543
3/9/23 15:00,14,DL42389,13.3,26.6,328.0704,-222.6693,-228.4169,-375.9915,181.5665,-345.1027,-433.5655,-405.2741,162.1764,-168.2939,-196.3366,-247.246,-18.63569,1.667628,0.2102527,1.026897,0.06069712,2.046429,0.1192185,0.09336867,0.140144,0.2878425,0.07361473,0.05267662,0.09353357,0.05633768
3/9/23 15:15,15,DL42389,13.31,26.56,332.6507,-223.4552,-229.9488,-376.0632,181.521,-345.4677,-433.924,-405.7161,161.166,-168.5338,-196.4263,-247.722,-19.43163,0.7069704,0.2902256,0.2688013,0.1595196,1.873113,0.1232302,0.2051996,0.1318176,0.2991279,0.06531833,0.02476752,0.08289718,2.803689
3/9/23 15:30,16,DL42389,13.31,26.54,334.2026,-224.4073,-230.3463,-375.6956,186.2587,-345.8373,-434.2482,-406.0045,160.1204,-168.7453,-196.5964,-248.0972,-19.68946,0.2963972,0.2376443,0.2984843,0.1092693,1.346712,0.1072389,0.05531982,0.03809157,0.2967993,0.05369116,0.05836283,0.1520446,3.320588
3/9/23 15:45,17,DL42389,13.31,26.58,335.8272,-224.9098,-231.0981,-375.9502,175.7083,-346.5352,-434.4272,-406.2806,159.0816,-168.9658,-196.9263,-248.7014,-18.86052,0.5297482,0.1599579,0.1642033,0.1418072,1.80129,0.4404097,0.2152798,0.1539297,0.3006425,0.07369056,0.1362002,0.2538417,0.05253141
3/9/23 16:00,18,DL42389,13.32,26.54,337.2258,-225.6462,-231.5812,-376.5791,192.1245,-347.2028,-434.254,-406.5468,158.0339,-169.2459,-197.2449,-249.3873,-18.71175,0.3455768,0.2827381,0.1910431,0.1321401,8.911016,0.1997483,0.4270548,0.1517765,0.3045261,0.08303452,0.07288827,0.1677928,0.1143941
3/9/23 16:15,19,DL42389,13.32,26.48,338.0258,-226.4442,-232.6918,-376.7052,191.6021,-347.7294,-434.0515,-407.0021,157.0087,-169.4732,-197.4172,-249.8432,-18.78977,0.1892739,0.3081208,0.3315418,0.08634894,4.204046,0.6347756,0.0537181,0.2169291,0.3017131,0.07581184,0.0623853,0.1525786,0.04507564
3/9/23 16:30,20,DL42389,13.32,26.42,338.1082,-227.3284,-233.1952,-377.1132,166.1833,-348.7307,-434.3046,-407.1302,155.9477,-169.7424,-197.6809,-250.3669,-18.81421,0.2396843,0.3982355,0.2485243,0.3687576,7.244762,0.1568313,0.1195327,0.1942583,0.3176198,0.08581802,0.0726684,0.1382105,0.03970416
3/9/23 16:45,21,DL42389,13.35,26.3,334.8583,-228.166,-234.0918,-378.2241,146.4821,-349.0764,-434.4545,-407.1688,154.8955,-170.0229,-198.0371,-250.6,-19.67551,2.365419,0.257717,0.4131534,0.3478518,5.051286,0.1357157,0.09051175,0.2007637,0.295718,0.07579724,0.1404931,0.1553129,2.569188
3/9/23 17:00,22,DL42389,13.35,26.17,320.7458,-228.9153,-234.9282,-378.9332,136.9066,-349.4435,-434.5981,-407.2884,153.8945,-170.2755,-198.5491,-251.0058,-19.91999,5.583954,0.2147301,0.08976275,0.2633422,2.336041,0.1008511,0.02943828,0.06835023,0.2914081,0.07294814,0.1416949,0.05328586,3.016885
3/9/23 17:15,23,DL42389,13.35,26.13,298.8382,-229.9983,-235.5177,-379.881,133.05,-349.8448,-434.8181,-407.504,152.8976,-170.5307,-199.1744,-251.458,-19.11165,6.61651,0.2679947,0.2600413,0.2917745,1.546424,0.1400056,0.0561354,0.2114711,0.278419,0.07160363,0.2065531,0.1169818,0.08135862
3/9/23 17:30,24,DL42389,13.35,26.02,275.9423,-230.6305,-237.0025,-380.7865,129.868,-350.3474,-434.898,-407.872,151.9399,-170.8277,-199.8917,-251.8235,-19.81704,6.411991,0.1877792,0.4083701,0.2193571,1.761181,0.1108683,0.03919308,0.1208104,0.2712465,0.08777293,0.1976614,0.3717974,2.939498
3/9/23 17:45,25,DL42389,13.36,25.89,254.7461,-230.3243,-238.5551,-381.1398,127.2692,-350.6341,-434.9359,-408.6142,151.0124,-171.1187,-200.6098,-252.6757,-19.02324,5.486648,0.1268102,0.4320155,0.1554489,0.1823239,0.08313056,0.04086151,0.4217282,0.2697831,0.08774146,0.2079236,0.08407485,0.3204906
3/9/23 18:00,26,DL42389,13.38,25.68,237.9713,-230.9617,-239.2851,-381.3333,126.42,-350.7344,-435.0477,-408.8956,150.107,-171.3959,-201.276,-253.1761,-19.49548,4.202582,0.251899,0.3146713,0.2221325,0.9883605,0.07459038,0.05144044,0.1358108,0.25466,0.07773227,0.1899643,0.09945897,2.324898
3/9/23 18:15,27,DL42389,13.39,25.4,225.3838,-231.6488,-240.873,-382.0484,125.3931,-350.8158,-435.1506,-408.6519,149.2778,-171.6357,-201.7751,-253.5809,-18.81854,3.157229,0.2693923,0.5342461,0.157058,2.144594,0.1151992,0.107086,0.1810372,0.2330983,0.119802,0.1543244,0.1518477,0.1324752
3/9/23 18:30,28,DL42389,13.37,24.97,215.7702,-232.9841,-242.3279,-382.4625,127.7634,-351.0019,-435.4917,-408.8301,148.3421,-172.0466,-202.4495,-254.3406,-19.79145,2.311383,0.3170517,0.2997135,0.1013583,3.25684,0.1060272,0.1445749,0.1208844,0.2875928,0.1516222,0.2348325,0.2769424,3.316916
3/9/23 18:45,29,DL42389,13.25,24.4,208.3914,-233.8486,-243.0504,-383.1053,118.0027,-350.8509,-435.6476,-409.4317,147.6987,-172.2193,-202.8164,-254.7588,-19.67933,2.331892,0.280653,0.176015,0.2674363,2.410576,0.08907471,0.09537943,0.2886214,0.2398933,0.1240455,0.1558437,0.115202,3.42005
3/9/23 19:00,30,DL42389,13.02,23.71,201.3369,-234.5175,-244.0572,-383.7314,115.1454,-351.0753,-435.8086,-410.0805,146.9904,-172.5128,-203.2839,-254.959,-25.29095,1.873935,0.1363516,0.450666,0.1274847,2.332973,0.171581,0.08574648,0.1477146,0.1857869,0.07351157,0.1131602,0.1444149,8.009265
3/9/23 19:15,31,DL42389,12.9,22.95,196.162,-235.1127,-245.5964,-383.8484,111.0308,-351.2481,-435.7739,-410.5246,146.3064,-172.8373,-203.9807,-255.4734,-32.25456,1.320305,0.2180264,0.6476271,0.0506102,2.479573,0.07411387,0.06628932,0.1235031,0.1944214,0.1041843,0.4693117,0.1914673,13.76614
3/9/23 19:30,32,DL42389,12.88,22.28,192.684,-235.7343,-246.4566,-384.1583,111.4543,-351.4372,-435.7319,-410.9745,145.6042,-173.1909,-205.1017,-256.311,-19.33596,0.7207513,0.3037822,0.283296,0.2602951,1.51705,0.07771882,0.03977231,0.1353345,0.2086958,0.1067,0.03385608,0.2705438,0.05333265
3/9/23 19:45,33,DL42389,12.86,21.68,190.1906,-236.5671,-247.0366,-384.8837,104.2181,-351.5791,-435.7984,-411.3581,144.925,-173.4889,-205.3121,-256.6935,-19.37384,0.5836374,0.1837957,0.122054,0.1567081,2.25639,0.02716673,0.03569984,0.08045574,0.1805509,0.06499065,0.131237,0.05730135,0.02614081
3/9/23 20:00,34,DL42389,12.85,21.17,187.7973,-237.0337,-247.6808,-385.5234,97.99868,-351.6294,-435.8647,-411.6354,144.3166,-173.7556,-205.6414,-257.1642,-22.8217,1.083032,0.2334679,0.2550339,0.2558459,2.013592,0.03901991,0.02868374,0.0498215,0.1704554,0.08199755,0.1131134,0.2455257,6.947983
3/9/23 20:15,35,DL42389,12.84,20.8,184.3282,-238.1849,-248.7317,-386.2862,93.8541,-351.6216,-435.9911,-411.8967,143.6872,-174.0493,-206.1515,-257.8708,-22.27344,0.8360367,0.384558,0.3819661,0.1959701,1.532974,0.06359641,0.04481544,0.09295186,0.1842814,0.08544731,0.3540329,0.1512184,2.390208
3/9/23 20:30,36,DL42389,12.83,20.55,181.4317,-238.9924,-250.0479,-386.8572,87.1844,-351.5944,-435.9003,-412.2519,143.0895,-174.3257,-206.0044,-258.3703,-23.55501,0.6281899,0.1211318,0.3680592,0.126201,1.741007,0.05978392,0.08689654,0.2208083,0.1654724,0.0726041,0.03695484,0.1411719,4.361383
3/9/23 20:45,37,DL42389,12.83,20.38,181.4607,-239.6258,-251.3217,-387.2912,83.22685,-351.3029,-435.985,-412.9337,142.4426,-174.6034,-206.0396,-258.9848,-22.18673,0.4841683,0.2886113,0.4567621,0.07062156,0.5968922,0.2042626,0.04730098,0.1643371,0.201635,0.08512604,0.05401097,0.2606543,1.303428
3/9/23 21:00,38,DL42389,12.82,20.22,179.826,-240.2086,-253.3094,-387.4212,84.40499,-351.394,-436.0611,-413.4621,141.8147,-174.8731,-206.2395,-259.5455,-22.85939,0.6111974,0.07046398,0.6279325,0.03930616,0.3541985,0.03283653,0.02373062,0.1501968,0.1669986,0.06062833,0.06808345,0.12213,1.071316
3/9/23 21:15,39,DL42389,12.82,20.23,177.6747,-240.4411,-254.7601,-387.5273,84.36287,-351.3419,-436.0068,-413.9973,141.2184,-175.0861,-206.5786,-260.0916,-19.23247,0.8042405,0.1540289,0.2298575,0.1280475,2.044308,0.07480434,0.07623225,0.1228911,0.1732836,0.0570642,0.10909,0.2237303,0.05152844
3/9/23 21:30,40,DL42389,12.81,20.12,175.7783,-240.8721,-255.9192,-387.9044,75.38567,-351.113,-436.2117,-414.3969,140.608,-175.3044,-206.9318,-260.576,-19.17092,0.7020504,0.2405347,0.4095944,0.072508,1.206628,0.1020791,0.05175691,0.1002394,0.1734422,0.06695073,0.09669123,0.1833357,0.03650552
3/9/23 21:45,41,DL42389,12.81,19.99,174.0664,-241.8918,-257.1917,-387.9153,75.55998,-350.8945,-436.2882,-414.6917,140.0132,-175.5405,-207.269,-261.2291,-19.17282,0.986743,0.3383316,0.4000248,0.09081206,0.7529719,0.09474375,0.05504698,0.172926,0.1690942,0.06647471,0.08871765,0.207931,0.03060468
3/9/23 22:00,42,DL42389,12.81,20.02,170.3572,-243.0441,-258.5622,-388.287,81.07677,-350.5467,-436.2965,-415.0658,139.4421,-175.8008,-207.5335,-262.0329,-19.19287,1.319581,0.3026763,0.3698351,0.1839972,1.918837,0.1127934,0.0463368,0.09895297,0.1686187,0.09152948,0.08224965,0.3053634,0.03459623
3/9/23 22:15,43,DL42389,12.8,20.04,164.8725,-243.8872,-259.5652,-389.0744,82.12672,-350.1547,-436.2541,-415.4093,138.8587,-176.11,-207.8023,-262.8942,-19.22181,1.220031,0.1731763,0.241568,0.1673215,0.5926329,0.108771,0.0450616,0.1033114,0.1638001,0.08186074,0.07939701,0.2597468,0.04166618
3/9/23 22:30,44,DL42389,12.8,20.07,161.7107,-244.4336,-261.036,-389.2852,87.72917,-349.8778,-436.3582,-415.7715,138.287,-176.3807,-208.0635,-263.8114,-19.30195,1.642749,0.117348,0.5047993,0.1901003,1.601906,0.1081909,0.05247033,0.08862843,0.1685524,0.07532959,0.09348988,0.2902249,0.04495222
3/9/23 22:45,45,DL42389,12.8,20.04,155.7836,-245.2053,-262.3176,-389.8138,93.05434,-349.7023,-436.4089,-416.0889,137.7192,-176.6786,-208.3543,-264.3397,-19.32862,0.7436935,0.3392692,0.3723055,0.1812132,1.694353,0.04782067,0.08785338,0.1108123,0.1555537,0.0931782,0.07473888,0.06720027,0.03189
3/9/23 23:00,46,DL42389,12.8,19.98,154.0146,-246.7984,-263.3976,-390.22,98.79128,-349.4452,-436.4228,-416.4337,137.1742,-176.9825,-208.6064,-264.5831,-19.35927,0.7103074,0.4390233,0.2101091,0.106612,2.877141,0.07008015,0.04502281,0.08989651,0.159045,0.07897507,0.07045905,0.1376099,0.02868477
3/9/23 23:15,47,DL42389,12.8,19.95,150.4704,-247.8743,-264.2428,-390.2823,125.6122,-349.2116,-436.2531,-416.6955,136.6308,-177.2319,-208.8919,-265.357,-19.38734,0.6239809,0.2623481,0.2796231,0.03944504,4.94117,0.1481292,0.04800134,0.1038104,0.1672082,0.06141098,0.07048591,0.2297461,0.03438637
3/9/23 23:30,48,DL42389,12.79,19.86,148.3236,-248.8793,-265.4498,-390.6313,116.5303,-349.0237,-436.2396,-417.0039,135.9839,-177.4648,-209.0362,-266.3568,-21.71834,0.7638752,0.2441563,0.3448671,0.1748479,3.819623,0.05997367,0.03771923,0.07053986,0.1699704,0.06847249,0.01998091,0.2651143,5.119299
3/9/23 23:45,49,DL42389,12.79,19.83,144.4244,-249.7255,-266.5858,-391.1426,114.1498,-348.7594,-436.3999,-417.3076,135.4451,-177.7428,-209.1432,-267.1057,-20.22114,0.8281816,0.1960015,0.3015992,0.1536352,2.221287,0.08634301,0.02458505,0.07873233,0.1623148,0.07974783,0.0607913,0.1417959,2.744679
3/10/23 00:00,50,DL42389,12.79,19.76,143.6033,-250.238,-267.8044,-391.4029,113.8357,-348.4966,-436.4113,-417.4872,134.8997,-177.9882,-209.3713,-267.5236,-19.9136,0.9231955,0.2294895,0.3935524,0.06938147,1.46556,0.05898155,0.04194824,0.04500018,0.1559777,0.06716312,0.07220974,0.09438813,0.7540866
3/10/23 00:15,51,DL42389,12.79,19.61,147.1695,-251.0686,-268.8753,-391.634,117.6671,-348.3654,-436.4183,-417.3932,134.3485,-178.2291,-209.6011,-267.8441,-22.22008,0.8400978,0.1949789,0.2760358,0.06550139,0.9888521,0.1057408,0.05836696,0.1504811,0.1613636,0.07209003,0.06536163,0.1565402,4.024653
3/10/23 00:30,52,DL42389,12.78,19.43,144.9476,-251.7035,-269.8164,-391.9387,121.6781,-348.2633,-436.5612,-417.255,133.7826,-178.4905,-209.8444,-268.3373,-20.48316,0.6763409,0.1615167,0.4650035,0.08762927,2.154986,0.04105529,0.06502873,0.130354,0.1578034,0.06871072,0.06561732,0.09088444,0.0807869
3/10/23 00:45,53,DL42389,12.78,19.39,172.8593,-252.1097,-271.7202,-392.2472,129.818,-348.1924,-436.3613,-417.6153,133.2649,-178.7173,-210.0265,-268.869,-20.67063,14.88275,0.1785965,0.5162319,0.08105756,2.573923,0.06360746,0.02305583,0.04580333,0.1422822,0.06382859,0.03333464,0.1098486,0.2522946
3/10/23 01:00,54,DL42389,12.78,19.38,214.684,-252.7729,-273.2159,-392.1464,137.1357,-348.1974,-436.2343,-417.4862,132.7934,-178.9264,-210.2415,-269.1245,-21.52028,7.740418,0.2471617,0.4160164,0.06066433,1.384898,0.03325799,0.05119879,0.1570402,0.1411081,0.05809049,0.09053406,0.1027962,0.09055971
3/10/23 01:15,55,DL42389,12.78,19.46,236.2193,-253.7518,-274.9979,-392.3727,141.3088,-348.1768,-436.3453,-417.5903,132.29,-179.1172,-210.5558,-269.5982,-21.33478,6.800859,0.2569759,0.5297852,0.07228944,1.379735,0.04419162,0.1928927,0.2030024,0.1559625,0.06041132,0.09241981,0.2211673,0.03617033
3/10/23 01:30,56,DL42389,12.78,19.5,258.2432,-254.6083,-276.8535,-392.5692,147.7161,-348.1031,-436.4825,-417.6379,131.7642,-179.3427,-210.8811,-270.0338,-21.32835,5.699298,0.2879413,0.4623831,0.06060581,2.075816,0.02859049,0.0586709,0.07490086,0.1576421,0.074495,0.0974106,0.0709944,0.05448867
3/10/23 01:45,57,DL42389,12.78,19.6,275.0187,-255.5756,-278.2619,-392.6066,156.2018,-348.1438,-436.7758,-417.9456,131.2458,-179.5759,-211.1591,-270.2317,-21.62926,3.784382,0.2579443,0.4694121,0.06404883,2.622549,0.04644545,0.103445,0.1562047,0.137035,0.05969853,0.07932181,0.227839,0.1064261
3/10/23 02:00,58,DL42389,12.78,19.55,285.1062,-256.0088,-279.6037,-392.6221,161.5591,-348.2106,-436.9693,-418.4012,130.7432,-179.805,-211.4679,-270.728,-21.56794,2.30941,0.07022287,0.4078496,0.07745685,1.536865,0.03288995,0.03829196,0.09848193,0.1495383,0.08182618,0.09374566,0.1978285,0.05029703
3/10/23 02:15,59,DL42389,12.77,19.4,292.0508,-256.4891,-280.8692,-392.8789,166.3223,-348.1673,-436.8392,-418.6665,130.2484,-180.0552,-211.7878,-271.7599,-21.47541,1.562213,0.1896602,0.4749761,0.07849573,1.547714,0.03574276,0.04881879,0.05371071,0.1385168,0.06186641,0.08823492,0.3224658,0.09097407
3/10/23 02:30,60,DL42389,12.77,19.18,296.8184,-256.9591,-282.714,-392.7733,170.4977,-348.0197,-436.7732,-418.8676,129.7454,-180.2618,-212.0861,-272.5805,-20.96892,1.295973,0.3064307,0.6032461,0.04128872,0.9265918,0.05651158,0.1016949,0.06371906,0.1481642,0.05837788,0.08798906,0.1774766,0.2867703
3/10/23 02:45,61,DL42389,12.77,18.97,300.5006,-257.7418,-285.4811,-392.396,171.2372,-348.1335,-436.7431,-419.0678,129.2519,-180.4673,-212.3874,-273.2287,-21.03288,0.823337,0.2242761,0.9266838,0.247453,0.8036775,0.0781815,0.06666352,0.05819846,0.1462773,0.06184936,0.0945512,0.212178,0.06528371
3/10/23 03:00,62,DL42389,12.77,18.72,302.8682,-257.8712,-288.7499,-392.6279,181.1919,-348.2986,-436.5683,-419.3112,128.723,-180.7109,-212.7636,-273.7047,-20.56619,0.4884957,0.1756014,1.069762,0.2385354,11.81996,0.04624228,0.2645477,0.08692513,0.1485049,0.07154111,0.1030357,0.06868123,0.07237976
3/10/23 03:15,63,DL42389,12.76,18.58,304.5781,-258.5043,-292.1241,-392.9867,200.0392,-348.2711,-436.1933,-419.4127,128.2366,-180.9204,-213.1109,-274.1051,-23.92594,0.528457,0.1542715,0.8722088,0.1513395,0.8782574,0.0447902,0.06461643,0.06268836,0.132586,0.05244847,0.1036408,0.1789886,7.788642
3/10/23 03:30,64,DL42389,12.77,18.63,306.0517,-259.1613,-294.9419,-393.3758,184.8702,-348.3605,-436.2333,-419.6497,127.7443,-181.128,-213.4928,-274.9289,-19.37158,0.3576532,0.1987963,0.7146755,0.1672402,6.878696,0.03472661,0.0727767,0.1215897,0.1582526,0.06866996,0.1047882,0.2462618,0.0946857
3/10/23 03:45,65,DL42389,12.77,18.68,305.7711,-259.8232,-297.144,-393.8096,162.2188,-348.3549,-435.8383,-419.6215,127.2148,-181.3477,-213.8418,-275.4312,-19.73204,1.250381,0.1532639,0.4718632,0.08734466,4.961822,0.05192697,0.3729136,0.09062978,0.1233667,0.04922817,0.1010998,0.1442645,0.3174315
3/10/23 04:00,66,DL42389,12.76,18.62,293.479,-260.6001,-298.9359,-394.0686,143.6806,-348.3105,-436.4494,-419.4114,126.7737,-181.5118,-214.2551,-275.9485,-21.00294,5.918304,0.2928784,0.5705153,0.1061422,9.155664,0.05337574,0.1846267,0.1083922,0.142639,0.05227025,0.1296708,0.2039956,3.453561
3/10/23 04:15,67,DL42389,12.76,18.47,269.2887,-260.9432,-300.8734,-394.452,118.0292,-348.1486,-436.6445,-419.0926,126.2513,-181.6964,-214.7086,-276.5424,-19.93903,7.815801,0.04849032,0.5024568,0.06094184,7.043548,0.08179604,0.05893624,0.1326371,0.1605418,0.05312489,0.1308826,0.1874937,0.2075975
3/10/23 04:30,68,DL42389,12.76,18.28,256.5746,-260.9425,-289.4213,-394.6979,97.49857,-348.0133,-436.593,-418.9164,125.7587,-181.8096,-215.1307,-277.0703,-20.60437,3.191701,0.05324223,7.415392,0.07461569,4.642822,0.06578064,0.08575177,0.09368605,0.1280507,0.0295854,0.1265658,0.142814,2.931188
3/10/23 04:45,69,DL42389,12.76,18.08,261.8802,-261.7072,-278.0985,-394.7311,86.54099,-347.8659,-436.8018,-419.0835,125.2988,-181.9977,-215.5752,-277.5228,-20.54493,0.6042687,0.2569389,0.5619631,0.1973596,1.705853,0.1426797,0.09256367,0.09381279,0.1355155,0.06770512,0.1406744,0.1287223,2.557838
3/10/23 05:00,70,DL42389,12.76,17.97,265.9663,-261.3174,-282.9859,-394.2918,82.05642,-348.0079,-436.8676,-418.8151,124.8579,-182.1982,-216.089,-277.705,-19.88939,1.366969,0.1173789,2.443209,0.1358289,0.8780552,0.07653411,0.04770505,0.07979605,0.1242574,0.05694644,0.1477358,0.280074,0.2184096
3/10/23 05:15,71,DL42389,12.76,17.88,271.8763,-261.3709,-292.3847,-394.6981,78.66338,-348.2377,-436.5608,-418.6019,124.4534,-182.369,-216.6544,-278.5494,-21.84428,1.58147,0.05179399,2.838727,0.1137828,1.326367,0.0667754,0.1220026,0.04816216,0.1062872,0.03979464,0.1678811,0.2403738,5.004278
3/10/23 05:30,72,DL42389,12.76,17.72,276.3014,-261.624,-299.6367,-394.4337,72.02198,-348.1854,-436.5996,-418.5138,124.0769,-182.5506,-217.2212,-279.1291,-19.93132,1.090217,0.0561694,1.225537,0.1377058,3.422709,0.09337015,0.1098979,0.05581586,0.1166945,0.05586563,0.1598168,0.1493519,0.2294808
3/10/23 05:45,73,DL42389,12.76,17.68,280.4945,-261.7534,-303.0655,-393.9961,67.93819,-348.2598,-436.7065,-418.4625,123.6267,-182.716,-217.7773,-279.5961,-21.83753,1.074144,0.06943373,1.15088,0.1078008,1.831554,0.04481167,0.04300459,0.03749887,0.1325013,0.03816609,0.1592644,0.1760323,5.050814
3/10/23 06:00,74,DL42389,12.76,17.62,283.5959,-262.1114,-307.1644,-393.7513,70.37361,-348.258,-436.8299,-418.4737,123.1757,-182.9256,-218.3094,-280.2324,-19.92291,0.5225129,0.1467607,1.145108,0.06185889,0.420983,0.06058548,0.061009,0.06628545,0.1154724,0.06486799,0.140399,0.1667714,0.04037468
3/10/23 06:15,75,DL42389,12.75,17.5,285.0151,-262.5501,-309.8678,-393.5067,68.00138,-348.1453,-436.7846,-418.4023,122.8142,-183.1343,-218.729,-280.7713,-20.00772,0.3244038,0.08181273,0.5709337,0.108018,1.801462,0.06752959,0.09868204,0.07205436,0.1021911,0.05300508,0.1207874,0.2168257,0.1928141
3/10/23 06:30,76,DL42389,12.75,17.44,285.177,-262.9948,-312.1745,-393.1674,60.54913,-348.1259,-436.8219,-418.3613,122.4353,-183.3214,-219.1784,-281.4975,-20.06007,0.6265087,0.2469195,0.4885893,0.2312158,2.053991,0.08159742,0.05256478,0.09638132,0.1119319,0.04404172,0.1298742,0.1886385,0.1145038
