DateTime,RECORD,LoggerID,BattV,PTemp_C,Avg_220915_11_10,Avg_220915_11_20,Avg_220915_11_30,Avg_220915_11_40,Avg_220915_19_10,Avg_220915_19_20,Avg_220915_19_30,Avg_220915_19_40,Avg_220915_06_10,Avg_220915_06_20,Avg_220915_06_30,Avg_220915_06_40,Avg_220916_01_0,Std_220915_11_10,Std_220915_11_20,Std_220915_11_30,Std_220915_11_40,Std_220915_19_10,Std_220915_19_20,Std_220915_19_30,Std_220915_19_40,Std_220915_06_10,Std_220915_06_20,Std_220915_06_30,Std_220915_06_40,Std_220916_01_0
3/9/23 16:45,10,DL42391,13.33,28.04,-160.4553,-260.1206,-195.0585,-247.4577,-264.442,-305.4082,-108.5132,-391.4343,-331.6039,-269.3056,-227.0369,-183.6019,5.501745,0.3510699,1.101258,0.221086,0.1700139,0.5909405,0.3492317,0.2041424,0.1955608,0.3772353,0.06496298,1.395278,0.5653948,0.1825804
3/9/23 17:00,11,DL42391,13.33,27.83,-161.198,-263.3848,-195.5237,-247.5019,-266.3166,-306.3677,-108.9635,-391.8449,-331.8045,-269.375,-227.3283,-182.9552,5.161156,0.1694072,0.8078369,0.06715327,0.1566221,0.4320028,0.243175,0.07583965,0.05604988,0.3002475,0.2137884,0.1193612,0.518584,0.05148238
3/9/23 17:15,12,DL42391,13.33,27.58,-162.0652,-266.0163,-195.7078,-246.9505,-267.8432,-306.6963,-109.1584,-391.9559,-332.6085,-269.5648,-227.0531,-183.231,5.109205,0.2603258,0.7549667,0.11553,0.07667842,0.3734482,0.09819295,0.07495965,0.03802167,0.2865168,0.469557,0.3368788,0.5093542,0.0278477
3/9/23 17:30,13,DL42391,13.34,27.29,-163.0939,-268.8141,-196.1391,-246.9655,-268.5607,-307.2692,-109.3997,-392.0702,-333.5966,-268.7621,-227.1542,-182.9768,5.069473,0.4852536,0.9163978,0.2382098,0.29433,0.5990223,0.2813492,0.1952452,0.1638454,0.2908328,0.447763,0.4021978,0.4535702,0.09642281
3/9/23 17:45,14,DL42391,13.13,26.76,-163.6331,-271.1029,-196.3466,-247.5105,-270.1501,-307.4449,-109.4907,-392.2796,-334.231,-268.7684,-228.0082,-183.8405,4.133261,1.058154,1.006491,1.079011,1.157611,1.352387,2.259089,2.081857,2.023941,2.164262,3.067814,2.879159,3.598094,4.596122
3/9/23 18:00,15,DL42391,13.11,26.03,-164.7681,-273.4054,-196.4816,-247.6131,-272.0237,-308.4652,-109.9296,-392.4735,-334.9229,-268.3186,-227.6767,-184.0171,5.35645,0.5944836,0.6995323,0.3225065,0.2687,1.658347,2.206909,1.567414,1.084382,0.7403191,0.5773879,0.4998539,0.5937268,0.2900635
3/9/23 18:15,16,DL42391,13.02,25.38,-165.1795,-275.1491,-196.6536,-247.6263,-272.5318,-307.8362,-109.3703,-392.0357,-335.5619,-268.5047,-228.2416,-183.4268,5.701175,0.3140821,0.5359383,0.2264221,0.1982388,0.2484962,0.1790916,0.1818283,0.1776793,0.2607308,0.2797903,0.2462051,0.7626864,0.1626502
3/9/23 18:30,17,DL42391,12.98,24.77,-166.5216,-277.0635,-196.67,-247.564,-273.0733,-307.8049,-109.2694,-391.9518,-335.9394,-267.3262,-227.6063,-183.0853,6.011826,1.67974,1.674048,2.281805,2.127662,1.368594,0.9990413,0.6699836,0.4992551,0.7224949,1.830658,1.565292,0.9235147,0.7118149
3/9/23 18:45,18,DL42391,12.94,24.2,-166.3455,-277.9693,-197.0626,-248.1756,-274.4928,-308.0117,-109.359,-391.9743,-336.9829,-266.6169,-227.7482,-182.7293,6.05343,0.6793173,0.5524133,1.329619,1.913135,1.32432,0.8569835,0.5837153,0.4117124,0.3668402,0.7309456,0.5308163,0.3689118,0.2003419
3/9/23 19:00,19,DL42391,12.88,23.72,-169.413,-281.0443,-197.7516,-247.8103,-275.7104,-307.8431,-109.4225,-392.005,-337.9661,-268.1984,-228.4941,-183.594,6.128241,8.710277,5.410771,3.499205,2.391241,1.614179,1.399195,0.9692321,0.7969602,0.6516247,0.9362401,0.5103382,0.4732137,0.5234825
3/9/23 19:15,20,DL42391,12.84,23.27,-166.8636,-280.5215,-196.4033,-246.2095,-275.6769,-306.9904,-108.7815,-391.4203,-338.0966,-270.5057,-228.2547,-183.1315,6.755956,0.3772686,0.55948,0.3492905,0.3375494,0.4668808,0.3223931,0.3375772,0.3343562,0.3671016,1.288333,0.3357633,0.5582458,0.3232989
3/9/23 19:30,21,DL42391,12.84,22.88,-167.4593,-282.055,-196.7353,-246.5353,-276.2208,-307.3208,-108.9663,-391.5556,-338.5669,-272.0614,-228.5322,-183.2099,6.720604,0.2335342,0.4250478,0.07450901,0.07436862,0.1256459,0.1250437,0.02614183,0.02822345,0.1387727,0.5815065,0.2608653,0.289096,0.02770637
3/9/23 19:45,22,DL42391,12.83,22.52,-168.0683,-283.4127,-197.0944,-246.2539,-276.5972,-307.6166,-108.984,-391.5027,-339.0219,-271.7057,-229.0951,-182.1974,6.838782,0.1541886,0.3206916,0.2281838,0.1991087,0.2762632,0.03319333,0.0128293,0.02320057,0.2204721,0.1619791,0.3015975,0.4573349,0.04225418
3/9/23 20:00,23,DL42391,12.82,22.21,-168.5444,-284.4572,-197.1711,-245.8692,-277.482,-307.7076,-108.9549,-391.3693,-339.8278,-272.3862,-229.627,-182.7921,7.010521,0.1639067,0.2621055,0.02301872,0.1038233,0.3074318,0.1033099,0.02032491,0.09180172,0.1828481,0.3064656,0.2435898,0.3086378,0.0451386
3/9/23 20:15,24,DL42391,12.81,22,-169.2339,-285.7373,-197.2205,-245.1575,-278.305,-307.9109,-108.9983,-390.9748,-340.2932,-271.4931,-230.4332,-183.0026,7.109784,0.2498673,0.3670733,0.05730809,0.2141834,0.1749017,0.03797879,0.03260711,0.1315556,0.1393225,0.5082687,0.2042258,0.477105,0.024041
3/9/23 20:30,25,DL42391,12.81,21.85,-169.9362,-287.004,-197.3584,-245.2761,-279.2344,-308.0311,-109.1048,-390.7166,-341.0036,-270.6199,-228.6048,-183.5101,7.188829,0.3037726,0.4016405,0.07253751,0.08948493,0.2941555,0.1186695,0.04595751,0.03544233,0.2178131,0.1311267,1.110573,0.4747524,0.01863188
3/9/23 20:45,26,DL42391,12.8,21.72,-170.7036,-288.1681,-197.68,-245.3935,-279.8394,-308.2679,-109.202,-390.6832,-341.4929,-270.4192,-230.5517,-183.4928,7.249768,0.1140061,0.3200069,0.03766106,0.1308487,0.1557513,0.05637146,0.03390404,0.02932594,0.1190667,0.1740512,0.7240879,0.4090143,0.03592104
3/9/23 21:00,27,DL42391,12.8,21.57,-171.0647,-288.9689,-197.3045,-245.5129,-280.4992,-308.2179,-109.2928,-390.7883,-341.8865,-271.3574,-231.5083,-183.3088,7.340294,0.1808725,0.2306506,0.1965487,0.1259057,0.2111448,0.05385907,0.01367999,0.02176192,0.1170806,0.2647227,0.4077633,0.4939145,0.0282176
3/9/23 21:15,28,DL42391,12.8,21.45,-171.524,-288.1334,-197.0088,-245.6938,-281.2822,-308.3808,-109.3712,-390.8398,-342.0779,-271.6241,-231.8241,-181.5374,7.425332,0.03873669,1.343706,0.01501364,0.04027361,0.1834654,0.09953515,0.02640919,0.03173646,0.4019027,0.1110917,0.2445974,0.4507158,0.02269176
3/9/23 21:30,29,DL42391,12.79,21.35,-171.9033,-290.2013,-197.1869,-245.6387,-281.69,-308.5719,-109.4802,-390.9261,-339.8248,-272.0689,-232.4251,-182.1835,7.482984,0.1825176,0.3757853,0.1283108,0.08674714,0.1692593,0.06186941,0.04125129,0.03116019,0.266579,0.162191,0.1505988,0.2748066,0.0119593
3/9/23 21:45,30,DL42391,12.79,21.23,-172.5222,-289.3539,-197.52,-245.2057,-282.4672,-308.7151,-109.5854,-390.9953,-339.8449,-273.0602,-232.3894,-182.1683,7.544159,0.1548593,1.621055,0.06583235,0.106924,0.2612346,0.02320346,0.03767284,0.02331436,0.1355319,0.4028134,0.2180942,0.180706,0.02935693
3/9/23 22:00,31,DL42391,12.78,21.12,-173.0305,-291.8007,-197.7519,-245.0145,-283.1755,-308.7468,-109.732,-391.0121,-340.3483,-274.8221,-233.4417,-182.9825,7.554271,0.140268,0.7224967,0.08853021,0.08481519,0.1327174,0.04323332,0.04587607,0.03961276,0.09199067,0.7079516,0.2902016,0.3396479,0.01136314
3/9/23 22:15,32,DL42391,12.78,20.98,-173.5219,-293.267,-198.0356,-244.8625,-283.3374,-308.909,-109.8642,-391.022,-340.9242,-277.5783,-233.6209,-182.9023,7.590544,0.1221997,0.3311944,0.07735781,0.1024884,0.2138969,0.05536351,0.04213786,0.04073791,0.2123047,0.9271254,0.326794,0.2795142,0.01246157
3/9/23 22:30,33,DL42391,12.78,20.77,-174.0287,-294.3492,-198.4101,-244.4381,-284.1803,-309.1281,-110.0494,-391.1609,-341.6453,-280.812,-234.5421,-183.6399,7.601625,0.1459088,0.2821397,0.1296944,0.1530232,0.3533017,0.07246629,0.06114558,0.03651756,0.187888,0.7988147,0.3399778,0.348279,0.01445894
3/9/23 22:45,34,DL42391,12.77,20.5,-174.53,-295.2333,-198.7097,-243.8191,-284.6815,-309.4843,-110.221,-391.1924,-342.2128,-283.1788,-235.6208,-183.889,7.609725,0.1262443,0.297494,0.1245413,0.1332466,0.2234011,0.1340706,0.05122647,0.01914519,0.1551836,0.5498,0.2975299,0.3150958,0.02253241
3/9/23 23:00,35,DL42391,12.77,20.2,-174.9766,-296.3992,-199.2044,-244.5814,-285.4252,-309.5862,-110.3766,-391.1767,-342.6883,-284.8406,-236.2357,-183.3261,7.637007,0.2177489,0.3641446,0.1473515,0.2686698,0.2246834,0.05682021,0.05401644,0.03693908,0.228669,0.4920043,0.3602457,0.6240284,0.01099016
3/9/23 23:15,36,DL42391,12.77,19.87,-175.6129,-297.3429,-199.5659,-245.7039,-286,-309.8033,-110.5642,-391.2763,-343.2447,-286.2767,-236.7479,-183.5904,7.626937,0.1203847,0.2085962,0.08849246,0.6022495,0.140014,0.08019403,0.06174525,0.04546452,0.1254507,0.4689153,0.3712093,0.5400289,0.0120367
3/9/23 23:30,37,DL42391,12.77,19.7,-176.2205,-297.9504,-199.9351,-247.156,-286.6839,-309.5723,-110.7614,-391.422,-343.5456,-287.3992,-237.466,-184.4702,7.593719,0.251912,0.1705738,0.1129284,0.3356889,0.1858202,0.1962957,0.06058862,0.05431973,0.1515059,0.2785178,0.2419971,0.493327,0.0255575
3/9/23 23:45,38,DL42391,12.77,19.55,-176.6211,-298.4692,-200.3045,-247.776,-287.414,-309.9388,-110.9169,-391.5201,-343.9845,-288.335,-236.7168,-184.026,7.591933,0.1120901,0.162265,0.1299615,0.113911,0.2406849,0.1171076,0.04141342,0.02520666,0.08715522,0.2230485,0.3659492,0.4386532,0.01014421
3/10/23 00:00,39,DL42391,12.77,19.54,-177.1491,-299.0929,-200.7172,-247.9361,-288.2401,-310.3254,-111.1048,-391.6539,-344.5454,-288.9984,-237.8288,-184.1309,7.559353,0.1700422,0.2706167,0.1319442,0.09739093,0.1996708,0.08608814,0.05899464,0.04277028,0.2141891,0.2285783,0.2314986,0.3307013,0.01448454
3/10/23 00:15,40,DL42391,12.76,19.69,-177.6189,-299.5665,-201.1652,-248.291,-288.6385,-310.4954,-111.299,-391.8086,-345.005,-289.7767,-237.2282,-184.6103,7.53936,0.1400814,0.08356368,0.09942463,0.1053999,0.08651019,0.03709472,0.04469719,0.04644759,0.09966537,0.1587622,0.2910452,0.2446706,0.01681945
3/10/23 00:30,41,DL42391,12.76,19.69,-178.1443,-299.9608,-201.5363,-248.6683,-289.2257,-310.5793,-111.4878,-391.9568,-345.3878,-290.5399,-238.0275,-185.0276,7.500639,0.17239,0.1406786,0.1187188,0.1462063,0.1967351,0.05622026,0.05667279,0.0392879,0.1320359,0.1950542,0.2612533,0.5526388,0.01319836
3/10/23 00:45,42,DL42391,12.76,19.54,-178.7458,-300.278,-202.0478,-248.9695,-289.659,-310.8054,-111.7084,-392.0866,-345.8125,-290.9794,-238.8981,-185.4501,7.47007,0.1150278,0.4219124,0.1339747,0.2071983,0.09488013,0.06946508,0.07026727,0.03409685,0.1499362,0.3369292,0.3438473,0.5269302,0.01640088
3/10/23 01:00,43,DL42391,12.76,19.35,-178.9848,-300.1398,-202.4924,-249.4436,-289.8834,-310.9699,-111.9224,-392.1591,-346.2178,-292.0465,-239.3543,-185.6176,7.448401,0.2139025,0.8499716,0.1352866,0.1989195,0.1239818,0.05014584,0.06415386,0.03046497,0.1063894,0.2666704,0.3175458,0.4144002,0.02035815
3/10/23 01:15,44,DL42391,12.76,19.15,-179.6772,-301.5831,-202.887,-249.6301,-290.5744,-311.0872,-112.1322,-392.2831,-346.5892,-292.5845,-239.6263,-185.7854,7.397987,0.1505376,0.2865748,0.09625043,0.08726095,0.2312744,0.02356543,0.05899613,0.03820269,0.1150693,0.2005006,0.2246782,0.4289207,0.0136791
3/10/23 01:30,45,DL42391,12.76,19.09,-179.9836,-302.0764,-203.1983,-249.6684,-291.29,-311.1635,-112.346,-392.4305,-346.7775,-293.0282,-240.4567,-185.8838,7.366689,0.09644689,0.1653344,0.0890521,0.06139673,0.2097104,0.05734174,0.06271089,0.04880195,0.04241852,0.1478823,0.2405714,0.46391,0.01548286
3/10/23 01:45,46,DL42391,12.75,19.11,-179.9611,-302.7731,-203.7188,-249.7503,-291.8421,-311.4163,-112.5854,-392.3371,-347.055,-293.6809,-241.6394,-186.5611,7.290341,0.1815592,0.1338298,0.1847629,0.06388643,0.1499915,0.05901035,0.06745357,0.1757761,0.08573745,0.3017772,0.5317091,0.2668609,0.01515444
3/10/23 02:00,47,DL42391,12.75,19.23,-180.4137,-303.1153,-204.4111,-249.8143,-292.4131,-311.6021,-112.8013,-392.2808,-347.3854,-294.3175,-241.5757,-186.7874,7.251634,0.04889888,0.1445277,0.194567,0.1015098,0.2239654,0.04507146,0.06224614,0.03624021,0.1381006,0.07334623,0.2771428,0.2307848,0.01118798
3/10/23 02:15,48,DL42391,12.75,19.3,-180.6863,-303.6422,-205.1015,-249.8574,-293.1211,-311.6909,-113.0206,-392.411,-347.8045,-294.6836,-242.2479,-186.3787,7.210876,0.2456923,0.1563955,0.1964916,0.092171,0.2246283,0.02538738,0.06653488,0.04095354,0.1454232,0.1683518,0.4501709,0.3304623,0.0201535
3/10/23 02:30,49,DL42391,12.75,19.29,-181.071,-303.827,-205.813,-249.9148,-293.8666,-311.7329,-113.2362,-392.5246,-348.0859,-295.0773,-243.3322,-186.2791,7.195049,0.08313601,0.1823797,0.2227059,0.07208005,0.2424229,0.0346611,0.06028329,0.03119701,0.0854473,0.2658618,0.3377553,0.2369561,0.01041395
3/10/23 02:45,50,DL42391,12.75,19.16,-181.2898,-304.3486,-206.4151,-249.9193,-294.4186,-311.8671,-113.4405,-392.6078,-348.416,-295.8781,-243.8093,-186.9478,7.182131,0.1382428,0.1020347,0.1304408,0.1321961,0.09431516,0.03826581,0.0733564,0.02861714,0.1554799,0.08065078,0.1727723,0.2304864,0.01598433
3/10/23 03:00,51,DL42391,12.75,18.91,-181.7433,-304.7435,-206.9462,-249.9178,-294.9968,-311.935,-113.6828,-392.6858,-348.328,-296.3722,-244.1027,-187.496,7.18307,0.1266895,0.1006272,0.1432795,0.08637619,0.1399424,0.07576986,0.0587141,0.01351842,0.6851248,0.1410788,0.2832318,0.1848285,0.01302487
3/10/23 03:15,52,DL42391,12.75,18.68,-182.1392,-305.1058,-207.2946,-250.1051,-295.1564,-312.1086,-113.8746,-392.7095,-346.5167,-296.4456,-244.3819,-187.6851,7.215596,0.07415538,0.1295871,0.3092391,0.1226916,0.09389456,0.06268463,0.05301832,0.01320058,0.06833265,0.1056668,0.1726207,0.2125897,0.02017021
3/10/23 03:30,53,DL42391,12.75,18.49,-182.6416,-305.4818,-208.5174,-250.2663,-295.2702,-312.3486,-114.073,-392.7282,-346.6237,-297.1508,-244.8316,-188.2058,7.262858,0.1901699,0.121297,0.2882239,0.1463122,0.1300076,0.05603341,0.05885319,0.01029048,0.1034885,0.2099063,0.2998406,0.2384465,0.02005822
3/10/23 03:45,54,DL42391,12.75,18.4,-182.8806,-305.8072,-209.288,-250.1125,-295.632,-312.5565,-114.3085,-392.7745,-347.1618,-297.4288,-244.9896,-188.4345,7.310972,0.07967558,0.1002745,0.2076753,0.1081007,0.1956616,0.06298979,0.07242277,0.03060694,0.208196,0.2208512,0.235517,0.1904344,0.01921894
3/10/23 04:00,55,DL42391,12.73,18.43,-183.3113,-306.2144,-209.9277,-249.896,-296.2407,-312.6862,-114.513,-392.8461,-347.7422,-297.4901,-245.4735,-188.9043,7.370215,0.105916,0.1312408,0.197057,0.1268316,0.1197998,0.02541187,0.05551054,0.01556254,0.1215343,0.2809468,0.3798944,0.2522115,0.02659563
3/10/23 04:15,56,DL42391,12.74,18.41,-183.6418,-306.6446,-210.5361,-250.2071,-296.7231,-312.8702,-114.7374,-392.9376,-348.1585,-298.3611,-245.9949,-188.4842,7.435114,0.1249505,0.2165882,0.1736926,0.1016557,0.1201115,0.09266097,0.06932285,0.03887183,0.1426098,0.2063843,0.1376321,0.2115954,0.01528893
3/10/23 04:30,57,DL42391,12.74,18.49,-184.1336,-306.983,-211.0308,-250.1525,-297.108,-313.131,-114.9173,-393.0113,-348.5831,-298.5759,-246.3955,-188.8758,7.528534,0.1569723,0.1101873,0.1248915,0.1755602,0.1225121,0.0484018,0.06179541,0.02879518,0.1274239,0.1723667,0.3393318,0.1649023,0.03899881
3/10/23 04:45,58,DL42391,12.74,18.74,-184.4059,-307.396,-211.6742,-250.312,-297.6406,-311.0533,-115.1343,-393.0907,-348.6419,-298.4673,-246.8027,-189.5709,7.576071,0.1163124,0.1119971,0.2410357,0.1674803,0.2183531,1.188366,0.06958086,0.04788578,0.1527532,0.1939647,0.4016666,0.6149943,0.01623142
3/10/23 05:00,59,DL42391,12.74,19.01,-184.7216,-307.6372,-212.2192,-249.9966,-298.1693,-310.3751,-115.324,-393.182,-349.2436,-298.6448,-248.0249,-189.0087,7.669793,0.1382595,0.06921946,0.05335178,0.1877526,0.1083033,0.1424617,0.05184809,0.02187523,0.2268748,0.2281338,0.3606325,0.7114057,0.03052661
3/10/23 05:15,60,DL42391,12.74,19.2,-185.0713,-307.8743,-212.3166,-249.5914,-298.4655,-310.7131,-115.4177,-393.1346,-349.8991,-299.4655,-248.7781,-189.7195,7.796213,0.1442981,0.1174088,0.1774301,0.2366229,0.2113243,0.2535018,0.1601501,0.103178,0.1720639,0.138482,0.13436,0.3449487,0.03698133
3/10/23 05:30,61,DL42391,12.74,19.32,-185.1849,-308.1456,-212.7965,-249.135,-299.0108,-311.1739,-115.6219,-393.2003,-349.7051,-300.0129,-248.8648,-189.5139,7.889017,0.1555535,0.09337219,0.1695205,0.2118847,0.07031137,0.07650533,0.04479842,0.02304564,0.06433214,0.159257,0.235092,0.5281098,0.04138227
3/10/23 05:45,62,DL42391,12.74,19.37,-185.4253,-308.4946,-213.2632,-248.554,-299.2893,-311.3822,-115.8158,-393.2863,-350.031,-300.785,-248.815,-190.0871,8.004685,0.06766164,0.1095048,0.1303311,0.3427577,0.1299537,0.05418249,0.06816489,0.03581845,0.1364264,0.1725746,0.2330224,0.2999045,0.03364279
3/10/23 06:00,63,DL42391,12.74,19.42,-185.3725,-308.4612,-213.7213,-248.6667,-299.4381,-310.8995,-115.976,-393.325,-349.9544,-301.0039,-249.2869,-190.2895,8.1488,0.09298038,0.2414535,0.1340964,0.2059965,0.3296306,0.6299036,0.116311,0.06939625,0.4506623,0.08560792,0.1685604,0.4064058,0.03215148
3/10/23 06:15,64,DL42391,12.74,19.5,-185.635,-308.9741,-214.3212,-248.4924,-296.2364,-310.3792,-116.1598,-393.3603,-348.3427,-301.2472,-250.3168,-190.3184,8.25833,0.1723472,0.1088474,0.2323437,0.3796246,1.176065,0.6759748,0.05049349,0.02655253,0.4089951,0.1617782,0.4238098,0.3130516,0.04137243
3/10/23 06:30,65,DL42391,12.74,19.53,-186.0377,-309.1689,-214.7159,-248.9316,-293.6008,-311.6543,-116.3217,-393.3512,-348.3024,-301.8851,-249.8477,-190.6331,8.37628,0.1236503,0.1408346,0.04594537,0.1762965,0.4565577,0.1433384,0.05217236,0.01447366,0.1511424,0.1398636,0.9346935,0.4696196,0.03628464
3/10/23 06:45,66,DL42391,12.74,19.58,-186.4155,-309.4988,-214.9293,-248.6865,-292.6176,-311.5739,-116.4722,-393.3267,-348.5055,-302.1364,-248.4374,-190.8151,8.482006,0.1293087,0.09914708,0.3243037,0.1694795,0.2632319,0.3553295,0.09253442,0.06390473,0.1277497,0.1417027,0.4807584,0.3560162,0.02569517
3/10/23 07:00,67,DL42391,12.74,19.63,-186.5619,-309.6447,-215.8493,-248.8789,-291.9402,-309.915,-116.5891,-393.2829,-348.7255,-302.1942,-250.4339,-191.0669,8.553224,0.07517458,0.1123695,0.1696736,0.2398279,0.1436049,0.3852803,0.1568212,0.1437274,0.1449449,0.1906074,0.6430579,0.4016412,0.05911513
3/10/23 07:15,68,DL42391,12.74,19.62,-186.7054,-309.3574,-216.3516,-249.4827,-291.86,-308.932,-116.6163,-393.1445,-348.4242,-302.4374,-251.409,-189.7351,8.785046,0.07901029,0.1802565,0.1359371,0.1352005,0.03955914,0.2269931,0.03174445,0.05899812,0.1092652,0.08523508,0.1925132,0.5823248,0.09324371
3/10/23 07:30,69,DL42391,12.74,19.31,-187.009,-309.8215,-217.0255,-249.4926,-292.3649,-308.7608,-116.7645,-393.1588,-349.0686,-303.0128,-251.7807,-191.0733,8.857799,0.2436295,0.2209162,0.2810364,0.3566454,0.2401614,0.1811617,0.1704647,0.1673728,0.2916806,0.3085222,0.4480442,0.6958796,0.1777057
3/10/23 07:45,70,DL42391,12.78,18.97,-187.4691,-309.9655,-217.5178,-249.3097,-292.8214,-311.1114,-116.9276,-393.2022,-349.4719,-303.611,-252.214,-190.6374,8.871145,0.192391,0.1486855,0.2420592,0.2401109,0.2833732,1.10884,0.1929144,0.1815804,0.2497358,0.2120198,0.5265123,0.3122658,0.1753372
3/10/23 08:00,71,DL42391,12.8,18.75,-187.9661,-310.3861,-218.689,-249.6197,-293.4915,-312.9144,-117.3375,-393.4732,-350.3303,-304.2916,-253.521,-191.4153,8.652253,0.6083219,0.5678469,0.7264826,0.5464967,0.6183863,0.5689691,0.5136088,0.4916178,0.5641928,0.6203849,0.6427839,0.6902917,0.4425437
3/10/23 08:15,72,DL42391,12.83,18.75,-188.2146,-310.5797,-219.6516,-249.6895,-293.9533,-313.2526,-117.509,-393.4683,-350.9791,-304.8461,-254.6864,-191.3211,8.700993,0.2217569,0.2635199,0.2696,0.2620366,0.2008494,0.1905937,0.1888987,0.1742373,0.3219486,0.174577,0.4539961,0.6075117,0.1368888
3/10/23 08:30,73,DL42391,13.07,19.04,-189.3535,-311.662,-221.0664,-250.0172,-294.6966,-313.9754,-118.2319,-394.0597,-352.1425,-304.9818,-255.3506,-190.1833,9.242208,0.6745533,0.6432393,0.6983518,0.4382659,0.5475746,0.5080552,0.4813328,0.4272174,0.7575733,1.739946,2.582362,2.987987,3.148673
3/10/23 08:45,74,DL42391,13.44,19.66,-189.4726,-312.0057,-222.1888,-250.128,-295.7306,-314.3856,-118.7876,-394.4907,-353.2584,-305.9229,-256.1885,-191.9816,7.888209,0.3040558,0.3015323,0.3752362,0.3171505,0.3663984,0.3152736,0.3238369,0.320607,0.3364574,0.3159012,0.3654167,0.8327999,0.3210965
