#,"Date Time, GMT-05:00","Full Range, μS/cm","Temp, °C","SpC, μS/cm"
379,3/13/23 9:39,2771.2,17.12,3316.7
380,3/13/23 9:54,2766.6,17.17,3307.2
381,3/13/23 10:09,2760.7,17.17,3300.2
382,3/13/23 10:24,2757.5,17.2,3294
383,3/13/23 10:39,2757.4,17.22,3292.3
384,3/13/23 10:54,2752,17.22,3285.9
385,3/13/23 11:09,2750.1,17.25,3281.3
386,3/13/23 11:24,2752.4,17.26,3283.2
387,3/13/23 11:39,2747.8,17.27,3277
388,3/13/23 11:54,2745.6,17.27,3274.3
389,3/13/23 12:09,2742,17.27,3270.1
390,3/13/23 12:24,2737.9,17.29,3263.6
391,3/13/23 12:39,2734.3,17.29,3259.3
392,3/13/23 12:54,2732,17.3,3255.8
393,3/13/23 13:09,2723.9,17.31,3245.4
394,3/13/23 13:24,2726.1,17.31,3248
395,3/13/23 13:39,2722.6,17.3,3244.6
396,3/13/23 13:54,2721.2,17.31,3242.2
397,3/13/23 14:09,2718.1,17.3,3239.2
398,3/13/23 14:24,2716.2,17.31,3236.2
399,3/13/23 14:39,2717.2,17.3,3238.2
400,3/13/23 14:54,2714.4,17.31,3234.1
401,3/13/23 15:09,2711.8,17.3,3231.7
402,3/13/23 15:24,2710.9,17.3,3230.7
403,3/13/23 15:39,2708.6,17.3,3227.9
404,3/13/23 15:54,2708.2,17.3,3227.4
405,3/13/23 16:09,2713.6,17.3,3233.9
406,3/13/23 16:24,2694.7,17.29,3212.1
407,3/13/23 16:39,2688,17.3,3203.4
408,3/13/23 16:54,2660.6,17.29,3171.5
409,3/13/23 17:09,2715.4,17.29,3236.8
410,3/13/23 17:24,2733.8,17.29,3258.7
411,3/13/23 17:39,2733.9,17.27,3260.4
412,3/13/23 17:54,2732.1,17.26,3259
413,3/13/23 18:09,2729.9,17.26,3256.4
414,3/13/23 18:24,2729.5,17.25,3256.7
415,3/13/23 18:39,2725.4,17.25,3251.8
416,3/13/23 18:54,2727.3,17.22,3256.4
417,3/13/23 19:09,2684.6,17.22,3205.4
418,3/13/23 19:24,2739,17.21,3271.1
419,3/13/23 19:39,2741.3,17.2,3274.7
420,3/13/23 19:54,2735,17.2,3267.1
421,3/13/23 20:09,2706.7,17.18,3234.9
422,3/13/23 20:24,2677.1,17.17,3200.2
423,3/13/23 20:39,2715.3,17.17,3245.9
424,3/13/23 20:54,2714.4,17.16,3245.6
425,3/13/23 21:09,2713.1,17.14,3245.6
426,3/13/23 21:24,2710.9,17.13,3243.7
427,3/13/23 21:39,2704.7,17.12,3237.1
428,3/13/23 21:54,2705.6,17.11,3238.9
429,3/13/23 22:09,2703.8,17.09,3238.3
430,3/13/23 22:24,2701.6,17.08,3236.5
431,3/13/23 22:39,2698.6,17.04,3235.9
432,3/13/23 22:54,2695.5,17.04,3232.2
433,3/13/23 23:09,2691.9,17.02,3229.4
434,3/13/23 23:24,2688,16.99,3227.1
435,3/13/23 23:39,2683.2,16.95,3224.4
436,3/13/23 23:54,2669.7,16.94,3208.9
437,3/14/23 0:09,2669.4,16.89,3212.4
438,3/14/23 0:24,2661.5,16.85,3205.9
439,3/14/23 0:39,2650.8,16.81,3196.1
440,3/14/23 0:54,2643.4,16.75,3191.8
441,3/14/23 1:09,2631.1,16.64,3185.3
442,3/14/23 1:24,2620,16.59,3175.7
443,3/14/23 1:39,2605,16.51,3163.6
444,3/14/23 1:54,2593.9,16.48,3152.3
445,3/14/23 2:09,2578.6,16.36,3142.8
446,3/14/23 2:24,2568.9,16.3,3135.5
447,3/14/23 2:39,2548.4,16.12,3124
448,3/14/23 2:54,2520.1,15.82,3111.9
449,3/14/23 3:09,2449,14.88,3094.5
450,3/14/23 3:24,2393.1,14.58,3046.4
451,3/14/23 3:39,2351.1,14.46,3001.8
452,3/14/23 3:54,2319.5,14.3,2973.3
453,3/14/23 4:09,2299.5,14.3,2947.7
454,3/14/23 4:24,2279.1,14.29,2922.2
455,3/14/23 4:39,2252.5,14.07,2904
456,3/14/23 4:54,2240.2,14.06,2888.9
457,3/14/23 5:09,2221.8,13.93,2874.5
458,3/14/23 5:24,2209.2,13.86,2863.2
459,3/14/23 5:39,2194.5,13.71,2854.9
460,3/14/23 5:54,2184.8,13.67,2845.2
461,3/14/23 6:09,2164.2,13.41,2836.9
462,3/14/23 6:24,2164,13.5,2830.2
463,3/14/23 6:39,2152.7,13.38,2824
464,3/14/23 6:54,2148.2,13.41,2815.9
465,3/14/23 7:09,2135.7,13.29,2808.1
466,3/14/23 7:24,2119.8,13.09,2801.3
467,3/14/23 7:39,2117.4,13.17,2792.5
468,3/14/23 7:54,2124.5,13.34,2789.8
469,3/14/23 8:09,2116.5,13.56,2763.9
470,3/14/23 8:24,2142.5,13.8,2781
471,3/14/23 8:39,2150.8,14.01,2777.1
472,3/14/23 8:54,2160.9,14.26,2772.8
473,3/14/23 9:09,2172.6,14.52,2769.8
474,3/14/23 9:24,2184.4,14.79,2766.3
475,3/14/23 9:39,2190.3,14.92,2764.9
476,3/14/23 9:54,2195.2,15.06,2761.5
477,3/14/23 10:09,2196.8,15.15,2757.4
478,3/14/23 10:24,2198,15.21,2754.9
479,3/14/23 10:39,2201.3,15.29,2753.6
480,3/14/23 10:54,2205.5,15.39,2752.1
481,3/14/23 11:09,2209.3,15.47,2751.5
482,3/14/23 11:24,2208.2,15.55,2744.7
483,3/14/23 11:39,2211.6,15.6,2745.6
484,3/14/23 11:54,2216,15.64,2748.4
485,3/14/23 12:09,2220.7,15.68,2751.5
486,3/14/23 12:24,2226.4,15.73,2755.2
487,3/14/23 12:39,2230.7,15.78,2757.2
488,3/14/23 12:54,2232.9,15.79,2759.3
489,3/14/23 13:09,2235.4,15.82,2760.3
490,3/14/23 13:24,2239.4,15.85,2763.3
491,3/14/23 13:39,2241,15.88,2763.2
492,3/14/23 13:54,2242.3,15.9,2763.5
493,3/14/23 14:09,2241.9,15.91,2762.3
494,3/14/23 14:24,2243.1,15.94,2761.8
495,3/14/23 14:39,2243.1,15.95,2761.1
496,3/14/23 14:54,2240.8,15.97,2756.9
497,3/14/23 15:09,2241.7,15.99,2756.7
498,3/14/23 15:24,2250.1,15.99,2767.1
499,3/14/23 15:39,2253.6,15.99,2771.4
500,3/14/23 15:54,2259.3,16.04,2775
501,3/14/23 16:09,2365.4,16.18,2895.5
502,3/14/23 16:24,2452.3,16.3,2993.2
503,3/14/23 16:39,2509.7,16.36,3058.8
504,3/14/23 16:54,2547.6,16.4,3102
505,3/14/23 17:09,2575.8,16.41,3135.6
506,3/14/23 17:24,2598.6,16.42,3162.6
507,3/14/23 17:39,2618.3,16.42,3186.6
508,3/14/23 17:54,2632.1,16.44,3201.8
509,3/14/23 18:09,2641.1,16.42,3214.3
510,3/14/23 18:24,2654.2,16.42,3230.3
511,3/14/23 18:39,2617.4,16.41,3186.3
512,3/14/23 18:54,2650.2,16.41,3226.2
513,3/14/23 19:09,2645.7,16.41,3220.7
514,3/14/23 19:24,2660.9,16.41,3239.2
515,3/14/23 19:39,2656.5,16.4,3234.6
516,3/14/23 19:54,2655.6,16.4,3233.5
517,3/14/23 20:09,2652.5,16.39,3230.5
518,3/14/23 20:24,2653.4,16.37,3233.2
519,3/14/23 20:39,2655.7,16.37,3236
520,3/14/23 20:54,2653.9,16.36,3234.6
521,3/14/23 21:09,2652.6,16.33,3235.3
522,3/14/23 21:24,2654,16.31,3238.6
523,3/14/23 21:39,2651.5,16.27,3238.7
524,3/14/23 21:54,2579.9,16.19,3157.3
525,3/14/23 22:09,2646.1,16.1,3245.4
526,3/14/23 22:24,2633,15.97,3239.5
527,3/14/23 22:39,2626,15.91,3235.6
528,3/14/23 22:54,2511.1,15.86,3097.8
529,3/14/23 23:09,2609.3,15.81,3222.8
530,3/14/23 23:24,2599.1,15.77,3213.3
531,3/14/23 23:39,2589.8,15.72,3205.7
532,3/14/23 23:54,2577.5,15.64,3196.7
533,3/15/23 0:09,2563.2,15.6,3182.1
534,3/15/23 0:24,2505.1,15.6,3110
535,3/15/23 0:39,2569.9,15.61,3189.6
536,3/15/23 0:54,2563.2,15.61,3181.3
537,3/15/23 1:09,2559.6,15.63,3175.3
538,3/15/23 1:24,2553.9,15.57,3172.9
539,3/15/23 1:39,2543.8,15.5,3165.7
540,3/15/23 1:54,2440,15.39,3044.7
541,3/15/23 2:09,2519.2,15.36,3145.9
542,3/15/23 2:24,2509.4,15.34,3135.2
