#,"Date Time, GMT-05:00","Full Range, μS/cm","Temp, °C","SpC, μS/cm"
1,5/8/23 12:00,7.6,25.69,7.5
2,5/8/23 12:15,1415.5,22.36,1498.7
3,5/8/23 12:30,1427.8,22.28,1514.3
4,5/8/23 12:45,1426.2,22.22,1514.6
5,5/8/23 13:00,1424.2,22.16,1514.5
6,5/8/23 13:15,1424.3,22.13,1515.6
7,5/8/23 13:30,1423.5,22.11,1515.4
8,5/8/23 13:45,1423.5,22.09,1516.1
9,5/8/23 14:00,1423.5,22.09,1516.1
10,5/8/23 14:15,1422.7,22.08,1515.6
11,5/8/23 14:30,1423.1,22.08,1516
12,5/8/23 14:45,1423.1,22.08,1516
13,5/8/23 15:00,1423.1,22.08,1516
14,5/8/23 15:15,1423.1,22.08,1516
15,5/8/23 15:30,1423.1,22.08,1516
16,5/8/23 15:45,1423.1,22.08,1516
17,5/8/23 16:00,1422.7,22.08,1515.6
18,5/8/23 16:15,1422.2,22.08,1515
19,5/8/23 16:30,1422.7,22.08,1515.6
20,5/8/23 16:45,1422.7,22.08,1515.6
21,5/8/23 17:00,1422.7,22.08,1515.6
22,5/8/23 17:15,1422.2,22.08,1515
23,5/8/23 17:30,1422.2,22.08,1515
24,5/8/23 17:45,1421.4,22.08,1514.2
25,5/8/23 18:00,1421.8,22.08,1514.6
26,5/8/23 18:15,1421.8,22.09,1514.3
27,5/8/23 18:30,1421,22.09,1513.4
28,5/8/23 18:45,1421,22.09,1513.4
29,5/8/23 19:00,1421.4,22.09,1513.9
30,5/8/23 19:15,1421,22.09,1513.4
31,5/8/23 19:30,1421,22.09,1513.4
32,5/8/23 19:45,1421,22.09,1513.4
33,5/8/23 20:00,1421,22.09,1513.4
34,5/8/23 20:15,1420.5,22.09,1512.9
35,5/8/23 20:30,1421,22.09,1513.4
36,5/8/23 20:45,1421,22.09,1513.4
37,5/8/23 21:00,1420.5,22.09,1512.9
38,5/8/23 21:15,1421,22.09,1513.4
39,5/8/23 21:30,1420.5,22.09,1512.9
40,5/8/23 21:45,1421,22.09,1513.4
41,5/8/23 22:00,1421,22.09,1513.4
42,5/8/23 22:15,1421,22.09,1513.4
43,5/8/23 22:30,1421,22.09,1513.4
44,5/8/23 22:45,1421,22.09,1513.4
45,5/8/23 23:00,1421,22.09,1513.4
46,5/8/23 23:15,1420.5,22.09,1512.9
47,5/8/23 23:30,1420.5,22.09,1512.9
48,5/8/23 23:45,1421,22.09,1513.4
49,5/9/23 0:00,1421,22.09,1513.4
50,5/9/23 0:15,1420.5,22.09,1512.9
51,5/9/23 0:30,1421,22.09,1513.4
52,5/9/23 0:45,1420.5,22.09,1512.9
53,5/9/23 1:00,1421.4,22.09,1513.9
54,5/9/23 1:15,1421,22.09,1513.4
55,5/9/23 1:30,1420.5,22.09,1512.9
56,5/9/23 1:45,1420.5,22.09,1512.9
57,5/9/23 2:00,1420.5,22.09,1512.9
58,5/9/23 2:15,1420.5,22.09,1512.9
59,5/9/23 2:30,1421,22.09,1513.4
60,5/9/23 2:45,1420.5,22.09,1512.9
61,5/9/23 3:00,1420.5,22.09,1512.9
62,5/9/23 3:15,1420.5,22.08,1513.2
63,5/9/23 3:30,1420.5,22.09,1512.9
64,5/9/23 3:45,1420.5,22.09,1512.9
65,5/9/23 4:00,1420.5,22.09,1512.9
66,5/9/23 4:15,1420.5,22.08,1513.2
67,5/9/23 4:30,1420.5,22.08,1513.2
68,5/9/23 4:45,1420.1,22.09,1512.5
69,5/9/23 5:00,1420.5,22.09,1512.9
70,5/9/23 5:15,1421,22.08,1513.8
71,5/9/23 5:30,1420.5,22.09,1512.9
72,5/9/23 5:45,1420.1,22.09,1512.5
73,5/9/23 6:00,1420.5,22.09,1512.9
74,5/9/23 6:15,1420.1,22.09,1512.5
75,5/9/23 6:30,1420.1,22.08,1512.8
76,5/9/23 6:45,1420.5,22.09,1512.9
77,5/9/23 7:00,1420.5,22.09,1512.9
78,5/9/23 7:15,1420.1,22.09,1512.5
79,5/9/23 7:30,1420.1,22.09,1512.5
80,5/9/23 7:45,1420.1,22.09,1512.5
81,5/9/23 8:00,1420.1,22.09,1512.5
82,5/9/23 8:15,1420.1,22.08,1512.8
83,5/9/23 8:30,1420.1,22.08,1512.8
84,5/9/23 8:45,1420.1,22.08,1512.8
85,5/9/23 9:00,1420.1,22.07,1513.1
86,5/9/23 9:15,1420.1,22.07,1513.1
87,5/9/23 9:30,1420.1,22.07,1513.1
88,5/9/23 9:45,1420.2,22.06,1513.6
89,5/9/23 10:00,1420.6,22.06,1514
90,5/9/23 10:15,1421,22.06,1514.4
91,5/9/23 10:30,1420.6,22.04,1514.7
92,5/9/23 10:45,1421,22.04,1515.1
93,5/9/23 11:00,1420.6,22.04,1514.7
94,5/9/23 11:15,1421,22.04,1515.1
95,5/9/23 11:30,1421.5,22.04,1515.6
96,5/9/23 11:45,1421.9,22.04,1516.1
97,5/9/23 12:00,1421.9,22.04,1516.1
98,5/9/23 12:15,1422.3,22.06,1515.8
99,5/9/23 12:30,1422.7,22.06,1516.2
100,5/9/23 12:45,1422.7,22.06,1516.2
101,5/9/23 13:00,1423.1,22.07,1516.3
102,5/9/23 13:15,1423.9,22.07,1517.2
103,5/9/23 13:30,1423.5,22.07,1516.8
104,5/9/23 13:45,1423.9,22.08,1516.9
105,5/9/23 14:00,1423.5,22.08,1516.4
106,5/9/23 14:15,1423.9,22.08,1516.9
107,5/9/23 14:30,1423.9,22.08,1516.9
108,5/9/23 14:45,1423.9,22.08,1516.9
109,5/9/23 15:00,1423.9,22.08,1516.9
110,5/9/23 15:15,1423.5,22.08,1516.4
111,5/9/23 15:30,1423.9,22.08,1516.9
112,5/9/23 15:45,1423.9,22.07,1517.2
113,5/9/23 16:00,1423.9,22.08,1516.9
114,5/9/23 16:15,1423.9,22.08,1516.9
115,5/9/23 16:30,1424.3,22.08,1517.3
116,5/9/23 16:45,1424.3,22.09,1516.9
117,5/9/23 17:00,1424.4,22.07,1517.7
118,5/9/23 17:15,1424.8,22.07,1518.1
119,5/9/23 17:30,1424.8,22.08,1517.8
120,5/9/23 17:45,1425.6,22.08,1518.7
121,5/9/23 18:00,1425.6,22.08,1518.7
122,5/9/23 18:15,1425.6,22.08,1518.7
123,5/9/23 18:30,1425.2,22.08,1518.2
124,5/9/23 18:45,1424.8,22.08,1517.8
125,5/9/23 19:00,1425.2,22.08,1518.2
126,5/9/23 19:15,1425.2,22.08,1518.2
127,5/9/23 19:30,1425.6,22.08,1518.7
128,5/9/23 19:45,1425.6,22.08,1518.7
129,5/9/23 20:00,1425.6,22.08,1518.7
130,5/9/23 20:15,1425.6,22.08,1518.7
131,5/9/23 20:30,1425.6,22.08,1518.7
132,5/9/23 20:45,1425.6,22.08,1518.7
133,5/9/23 21:00,1425.6,22.08,1518.7
134,5/9/23 21:15,1425.6,22.08,1518.7
135,5/9/23 21:30,1425.6,22.08,1518.7
136,5/9/23 21:45,1425.6,22.08,1518.7
137,5/9/23 22:00,1425.6,22.07,1519
