#,"Date Time, GMT-05:00","Full Range, μS/cm","Temp, °C","SpC, μS/cm"
1,3/9/23 11:03,986.7,24.44,1013.1
2,3/9/23 11:18,1318.9,18.01,1563.2
3,3/9/23 11:33,1310.2,17.81,1560.2
4,3/9/23 11:48,1307,17.69,1560.8
5,3/9/23 12:03,1304.1,17.61,1560.3
6,3/9/23 12:18,1302.4,17.55,1560.5
7,3/9/23 12:33,1301.2,17.51,1560.5
8,3/9/23 12:48,1300.8,17.5,1560.4
9,3/9/23 13:03,1300.4,17.47,1561
10,3/9/23 13:18,1300,17.46,1560.9
11,3/9/23 13:33,1299.6,17.46,1560.4
12,3/9/23 13:48,1299.6,17.45,1560.8
13,3/9/23 14:03,1298.3,17.45,1559.2
14,3/9/23 14:18,1298.3,17.45,1559.2
15,3/9/23 14:33,1298.3,17.44,1559.6
16,3/9/23 14:48,1298.3,17.44,1559.6
17,3/9/23 15:03,1298.3,17.42,1560.3
18,3/9/23 15:18,1298.3,17.42,1560.3
19,3/9/23 15:33,1298.3,17.42,1560.3
20,3/9/23 15:48,1299.2,17.42,1561.4
21,3/9/23 16:03,1299.2,17.42,1561.4
22,3/9/23 16:18,1299.2,17.41,1561.8
23,3/9/23 16:33,1299.2,17.41,1561.8
24,3/9/23 16:48,1298.4,17.4,1561.2
25,3/9/23 17:03,1298.4,17.39,1561.6
26,3/9/23 17:18,1298.4,17.4,1561.2
27,3/9/23 17:33,1298.4,17.4,1561.2
28,3/9/23 17:48,1298.4,17.4,1561.2
29,3/9/23 18:03,1298.4,17.4,1561.2
30,3/9/23 18:18,1298.4,17.4,1561.2
31,3/9/23 18:33,1298.4,17.4,1561.2
32,3/9/23 18:48,1299.2,17.4,1562.2
33,3/9/23 19:03,1299.2,17.4,1562.2
34,3/9/23 19:18,1299.2,17.4,1562.2
35,3/9/23 19:33,1299.2,17.41,1561.8
36,3/9/23 19:48,1299.6,17.41,1562.3
37,3/9/23 20:03,1299.6,17.41,1562.3
38,3/9/23 20:18,1299.6,17.42,1561.9
39,3/9/23 20:33,1300,17.42,1562.4
40,3/9/23 20:48,1300,17.42,1562.4
41,3/9/23 21:03,1300,17.42,1562.4
42,3/9/23 21:18,1300.5,17.44,1562.2
43,3/9/23 21:33,1300.9,17.44,1562.7
44,3/9/23 21:48,1300.9,17.45,1562.4
45,3/9/23 22:03,1301.3,17.45,1562.8
46,3/9/23 22:18,1301.3,17.45,1562.8
47,3/9/23 22:33,1301.3,17.46,1562.5
48,3/9/23 22:48,1301.3,17.46,1562.5
49,3/9/23 23:03,1301.7,17.47,1562.6
50,3/9/23 23:18,1301.7,17.47,1562.6
51,3/9/23 23:33,1301.7,17.49,1561.8
52,3/9/23 23:48,1301.7,17.49,1561.8
53,3/10/23 0:03,1302.1,17.5,1562
54,3/10/23 0:18,1302.1,17.5,1562
55,3/10/23 0:33,1302.5,17.5,1562.4
56,3/10/23 0:48,1302.5,17.5,1562.4
57,3/10/23 1:03,1302.9,17.51,1562.5
58,3/10/23 1:18,1302.9,17.51,1562.5
59,3/10/23 1:33,1303.3,17.52,1562.7
60,3/10/23 1:48,1303.3,17.52,1562.7
61,3/10/23 2:03,1302.9,17.52,1562.2
62,3/10/23 2:18,1303.3,17.54,1561.9
63,3/10/23 2:33,1303.7,17.54,1562.4
64,3/10/23 2:48,1303.7,17.54,1562.4
65,3/10/23 3:03,1304.2,17.55,1562.6
66,3/10/23 3:18,1303.7,17.55,1562
67,3/10/23 3:33,1303.7,17.55,1562
68,3/10/23 3:48,1303.7,17.55,1562
69,3/10/23 4:03,1303.7,17.55,1562
70,3/10/23 4:18,1303.3,17.54,1561.9
71,3/10/23 4:33,1302.9,17.52,1562.2
72,3/10/23 4:48,1302.9,17.54,1561.4
73,3/10/23 5:03,1304.2,17.52,1563.7
74,3/10/23 5:18,1308.5,17.52,1568.9
75,3/10/23 5:33,1307.6,17.54,1567.1
76,3/10/23 5:48,1306.3,17.54,1565.5
77,3/10/23 6:03,1306.3,17.55,1565.1
78,3/10/23 6:18,1306.3,17.56,1564.8
79,3/10/23 6:33,1306.3,17.56,1564.8
80,3/10/23 6:48,1306.3,17.55,1565.1
81,3/10/23 7:03,1305,17.52,1564.7
82,3/10/23 7:18,1301.7,17.46,1563
83,3/10/23 7:33,1299.2,17.42,1561.4
84,3/10/23 7:48,1299.2,17.41,1561.8
85,3/10/23 8:03,1294.5,17.39,1556.9
86,3/10/23 8:18,1295.8,17.37,1559.2
87,3/10/23 8:33,1294.5,17.39,1556.9
88,3/10/23 8:48,1291.1,17.4,1552.4
89,3/10/23 9:03,1282,17.44,1540
90,3/10/23 9:18,1277.3,17.47,1533.3
91,3/10/23 9:33,1278.9,17.51,1533.8
92,3/10/23 9:48,1279.3,17.54,1533.2
93,3/10/23 10:03,1279.7,17.57,1532.5
94,3/10/23 10:18,1280.5,17.6,1532.4
95,3/10/23 10:33,1281.4,17.6,1533.5
96,3/10/23 10:48,1281.4,17.62,1532.8
97,3/10/23 11:03,1282.2,17.62,1533.7
98,3/10/23 11:18,1282.2,17.64,1533
99,3/10/23 11:33,1282.6,17.64,1533.5
100,3/10/23 11:48,1282.6,17.65,1533.1
101,3/10/23 12:03,1283,17.65,1533.6
102,3/10/23 12:18,1282.6,17.66,1532.8
103,3/10/23 12:33,1283,17.66,1533.2
104,3/10/23 12:48,1283,17.66,1533.2
105,3/10/23 13:03,1283,17.66,1533.2
106,3/10/23 13:18,1283,17.66,1533.2
107,3/10/23 13:33,1283,17.66,1533.2
108,3/10/23 13:48,1283,17.66,1533.2
109,3/10/23 14:03,1283.4,17.66,1533.7
110,3/10/23 14:18,1283,17.66,1533.2
111,3/10/23 14:33,1283,17.66,1533.2
112,3/10/23 14:48,1283.4,17.67,1533.4
113,3/10/23 15:03,1283,17.66,1533.2
114,3/10/23 15:18,1283,17.66,1533.2
115,3/10/23 15:33,1283.4,17.66,1533.7
