"sampleID","sample_date","sample_time","area","transect","plot","medium","depth","Year","DOY","parameter","result_value","unit","constituent","instrument","ddl","detection_FLAG"
"CoBRA2022-8",2022-11-16,11H 1M 0S,"FB","brackish",1,"WI",30,2022,320,"Al_OES",0.5,"MG/L","TE","ICP-OES",1,"<"
"CoBRA2022-8",2022-11-16,11H 1M 0S,"FB","brackish",1,"WI",30,2022,320,"Na_OES",0.5,"MG/L","CATION","ICP-OES",1,"<"
"CoBRA2022-8",2022-11-16,11H 1M 0S,"FB","brackish",1,"WI",30,2022,320,"K_OES",2,"MG/L","CATION","ICP-OES",4,"<"
"CoBRA2022-8",2022-11-16,11H 1M 0S,"FB","brackish",1,"WI",30,2022,320,"DIC",NA,"MG/L","C","TOC-L",0.1,NA
"CoBRA2022-8",2022-11-16,11H 1M 0S,"FB","brackish",1,"WI",30,2022,320,"CaMg",0.25,"MG/L","CATION","ICP-OES",0.5,"<"
"CoBRA2022-9",2022-11-16,11H 10M 0S,"FB","brackish",1,"WI",30,2022,320,"pH",7.34,"UNITS","CHEM","Probe",-10,"NONE"
"CoBRA2022-9",2022-11-16,11H 10M 0S,"FB","brackish",1,"WI",30,2022,320,"SpC",18620,"uS/CM","CHEM","Probe",-10,"NONE"
"CoBRA2022-9",2022-11-16,11H 10M 0S,"FB","brackish",1,"WI",30,2022,320,"ORP",-254,"MV","CHEM","Probe",-1000,"NONE"
"CoBRA2022-9",2022-11-16,11H 10M 0S,"FB","brackish",1,"WI",30,2022,320,"temp",14.4,"C","CHEM","Probe",-10,"NONE"
"CoBRA2022-9",2022-11-16,11H 10M 0S,"FB","brackish",1,"WI",30,2022,320,"DOC",NA,"MG/L","C","TOC-L",0.1,NA
"CoBRA2022-9",2022-11-16,11H 10M 0S,"FB","brackish",1,"WI",30,2022,320,"TC",NA,"MG/L","C","TOC-L",0.1,NA
"CoBRA2022-9",2022-11-16,11H 10M 0S,"FB","brackish",1,"WI",30,2022,320,"Cl",NA,"MG/L","ANION","IC",0.1,NA
"CoBRA2022-9",2022-11-16,11H 10M 0S,"FB","brackish",1,"WI",30,2022,320,"SO4",NA,"MG/L","ANION","IC",0.1,NA
"CoBRA2022-9",2022-11-16,11H 10M 0S,"FB","brackish",1,"WI",30,2022,320,"NH4",3359,"UG/L","NUTRIENT","NUTRIENT",0.091,"NONE"
"CoBRA2022-9",2022-11-16,11H 10M 0S,"FB","brackish",1,"WI",30,2022,320,"SRP",965,"UG/L","NUTRIENT","NUTRIENT",0.019,"NONE"
"CoBRA2022-9",2022-11-16,11H 10M 0S,"FB","brackish",1,"WI",30,2022,320,"NO3",NA,"UG/L","NUTRIENT","NUTRIENT",0.15,NA
"CoBRA2022-9",2022-11-16,11H 10M 0S,"FB","brackish",1,"WI",30,2022,320,"Fe_II",NA,"MG/L","TE","Hach",0.03,NA
"CoBRA2022-9",2022-11-16,11H 10M 0S,"FB","brackish",1,"WI",30,2022,320,"Mn_OES",0.25,"MG/L","TE","ICP-OES",0.5,"<"
"CoBRA2022-9",2022-11-16,11H 10M 0S,"FB","brackish",1,"WI",30,2022,320,"Fe_OES",0.25,"MG/L","TE","ICP-OES",0.5,"<"
"CoBRA2022-9",2022-11-16,11H 10M 0S,"FB","brackish",1,"WI",30,2022,320,"P",7.084219479,"MG/L","TE","ICP-OES",0.5,"NONE"
"CoBRA2022-9",2022-11-16,11H 10M 0S,"FB","brackish",1,"WI",30,2022,320,"Ca",0.25,"MG/L","CATION","ICP-OES",0.5,"<"
"CoBRA2022-9",2022-11-16,11H 10M 0S,"FB","brackish",1,"WI",30,2022,320,"Mg",0.25,"MG/L","CATION","ICP-OES",0.5,"<"
"CoBRA2022-9",2022-11-16,11H 10M 0S,"FB","brackish",1,"WI",30,2022,320,"Al_OES",0.5,"MG/L","TE","ICP-OES",1,"<"
"CoBRA2022-9",2022-11-16,11H 10M 0S,"FB","brackish",1,"WI",30,2022,320,"Na_OES",0.5,"MG/L","CATION","ICP-OES",1,"<"
"CoBRA2022-9",2022-11-16,11H 10M 0S,"FB","brackish",1,"WI",30,2022,320,"K_OES",2,"MG/L","CATION","ICP-OES",4,"<"
"CoBRA2022-9",2022-11-16,11H 10M 0S,"FB","brackish",1,"WI",30,2022,320,"DIC",NA,"MG/L","C","TOC-L",0.1,NA
"CoBRA2022-9",2022-11-16,11H 10M 0S,"FB","brackish",1,"WI",30,2022,320,"CaMg",0.25,"MG/L","CATION","ICP-OES",0.5,"<"
"CoBRA2022-10",2022-11-16,11H 21M 0S,"FB","brackish",1,"WI",20,2022,320,"pH",7,"UNITS","CHEM","Probe",-10,"NONE"
"CoBRA2022-10",2022-11-16,11H 21M 0S,"FB","brackish",1,"WI",20,2022,320,"SpC",15550,"uS/CM","CHEM","Probe",-10,"NONE"
"CoBRA2022-10",2022-11-16,11H 21M 0S,"FB","brackish",1,"WI",20,2022,320,"ORP",-253,"MV","CHEM","Probe",-1000,"NONE"
"CoBRA2022-10",2022-11-16,11H 21M 0S,"FB","brackish",1,"WI",20,2022,320,"temp",15.3,"C","CHEM","Probe",-10,"NONE"
"CoBRA2022-10",2022-11-16,11H 21M 0S,"FB","brackish",1,"WI",20,2022,320,"DOC",NA,"MG/L","C","TOC-L",0.1,NA
"CoBRA2022-10",2022-11-16,11H 21M 0S,"FB","brackish",1,"WI",20,2022,320,"TC",NA,"MG/L","C","TOC-L",0.1,NA
"CoBRA2022-10",2022-11-16,11H 21M 0S,"FB","brackish",1,"WI",20,2022,320,"Cl",4494,"MG/L","ANION","IC",0.1,"NONE"
"CoBRA2022-10",2022-11-16,11H 21M 0S,"FB","brackish",1,"WI",20,2022,320,"SO4",146,"MG/L","ANION","IC",0.1,"NONE"
"CoBRA2022-10",2022-11-16,11H 21M 0S,"FB","brackish",1,"WI",20,2022,320,"NH4",1105,"UG/L","NUTRIENT","NUTRIENT",0.091,"NONE"
"CoBRA2022-10",2022-11-16,11H 21M 0S,"FB","brackish",1,"WI",20,2022,320,"SRP",709,"UG/L","NUTRIENT","NUTRIENT",0.019,"NONE"
"CoBRA2022-10",2022-11-16,11H 21M 0S,"FB","brackish",1,"WI",20,2022,320,"NO3",NA,"UG/L","NUTRIENT","NUTRIENT",0.15,NA
"CoBRA2022-10",2022-11-16,11H 21M 0S,"FB","brackish",1,"WI",20,2022,320,"Fe_II",NA,"MG/L","TE","Hach",0.03,NA
"CoBRA2022-10",2022-11-16,11H 21M 0S,"FB","brackish",1,"WI",20,2022,320,"Mn_OES",0.25,"MG/L","TE","ICP-OES",0.5,"<"
"CoBRA2022-10",2022-11-16,11H 21M 0S,"FB","brackish",1,"WI",20,2022,320,"Fe_OES",0.25,"MG/L","TE","ICP-OES",0.5,"<"
"CoBRA2022-10",2022-11-16,11H 21M 0S,"FB","brackish",1,"WI",20,2022,320,"P",7.218786861,"MG/L","TE","ICP-OES",0.5,"NONE"
"CoBRA2022-10",2022-11-16,11H 21M 0S,"FB","brackish",1,"WI",20,2022,320,"Ca",148.2645668,"MG/L","CATION","ICP-OES",0.5,"NONE"
"CoBRA2022-10",2022-11-16,11H 21M 0S,"FB","brackish",1,"WI",20,2022,320,"Mg",354.0483664,"MG/L","CATION","ICP-OES",0.5,"NONE"
"CoBRA2022-10",2022-11-16,11H 21M 0S,"FB","brackish",1,"WI",20,2022,320,"Al_OES",0.5,"MG/L","TE","ICP-OES",1,"<"
"CoBRA2022-10",2022-11-16,11H 21M 0S,"FB","brackish",1,"WI",20,2022,320,"Na_OES",2997.217751,"MG/L","CATION","ICP-OES",1,"NONE"
"CoBRA2022-10",2022-11-16,11H 21M 0S,"FB","brackish",1,"WI",20,2022,320,"K_OES",51.23865726,"MG/L","CATION","ICP-OES",4,"NONE"
"CoBRA2022-10",2022-11-16,11H 21M 0S,"FB","brackish",1,"WI",20,2022,320,"DIC",NA,"MG/L","C","TOC-L",0.1,NA
"CoBRA2022-10",2022-11-16,11H 21M 0S,"FB","brackish",1,"WI",20,2022,320,"CaMg",502.3129332,"MG/L","CATION","ICP-OES",0.5,"NONE"
"CoBRA2022-11",2022-11-16,11H 28M 0S,"FB","brackish",1,"WI",20,2022,320,"pH",7.02,"UNITS","CHEM","Probe",-10,"NONE"
"CoBRA2022-11",2022-11-16,11H 28M 0S,"FB","brackish",1,"WI",20,2022,320,"SpC",14590,"uS/CM","CHEM","Probe",-10,"NONE"
"CoBRA2022-11",2022-11-16,11H 28M 0S,"FB","brackish",1,"WI",20,2022,320,"ORP",-291,"MV","CHEM","Probe",-1000,"NONE"
"CoBRA2022-11",2022-11-16,11H 28M 0S,"FB","brackish",1,"WI",20,2022,320,"temp",15.1,"C","CHEM","Probe",-10,"NONE"
"CoBRA2022-11",2022-11-16,11H 28M 0S,"FB","brackish",1,"WI",20,2022,320,"DOC",19.09,"MG/L","C","TOC-L",0.1,"NONE"
"CoBRA2022-11",2022-11-16,11H 28M 0S,"FB","brackish",1,"WI",20,2022,320,"TC",NA,"MG/L","C","TOC-L",0.1,NA
"CoBRA2022-11",2022-11-16,11H 28M 0S,"FB","brackish",1,"WI",20,2022,320,"Cl",4899,"MG/L","ANION","IC",0.1,"NONE"
"CoBRA2022-11",2022-11-16,11H 28M 0S,"FB","brackish",1,"WI",20,2022,320,"SO4",168,"MG/L","ANION","IC",0.1,"NONE"
"CoBRA2022-11",2022-11-16,11H 28M 0S,"FB","brackish",1,"WI",20,2022,320,"NH4",30.4,"UG/L","NUTRIENT","NUTRIENT",0.091,"NONE"
"CoBRA2022-11",2022-11-16,11H 28M 0S,"FB","brackish",1,"WI",20,2022,320,"SRP",75.9,"UG/L","NUTRIENT","NUTRIENT",0.019,"NONE"
"CoBRA2022-11",2022-11-16,11H 28M 0S,"FB","brackish",1,"WI",20,2022,320,"NO3",NA,"UG/L","NUTRIENT","NUTRIENT",0.15,NA
"CoBRA2022-11",2022-11-16,11H 28M 0S,"FB","brackish",1,"WI",20,2022,320,"Fe_II",0.015,"MG/L","TE","Hach",0.03,"<"
"CoBRA2022-11",2022-11-16,11H 28M 0S,"FB","brackish",1,"WI",20,2022,320,"Mn_OES",0.25,"MG/L","TE","ICP-OES",0.5,"<"
"CoBRA2022-11",2022-11-16,11H 28M 0S,"FB","brackish",1,"WI",20,2022,320,"Fe_OES",0.25,"MG/L","TE","ICP-OES",0.5,"<"
"CoBRA2022-11",2022-11-16,11H 28M 0S,"FB","brackish",1,"WI",20,2022,320,"P",10.69177055,"MG/L","TE","ICP-OES",0.5,"NONE"
"CoBRA2022-11",2022-11-16,11H 28M 0S,"FB","brackish",1,"WI",20,2022,320,"Ca",155.0376239,"MG/L","CATION","ICP-OES",0.5,"NONE"
"CoBRA2022-11",2022-11-16,11H 28M 0S,"FB","brackish",1,"WI",20,2022,320,"Mg",359.7989299,"MG/L","CATION","ICP-OES",0.5,"NONE"
"CoBRA2022-11",2022-11-16,11H 28M 0S,"FB","brackish",1,"WI",20,2022,320,"Al_OES",0.5,"MG/L","TE","ICP-OES",1,"<"
"CoBRA2022-11",2022-11-16,11H 28M 0S,"FB","brackish",1,"WI",20,2022,320,"Na_OES",2983.533338,"MG/L","CATION","ICP-OES",1,"NONE"
"CoBRA2022-11",2022-11-16,11H 28M 0S,"FB","brackish",1,"WI",20,2022,320,"K_OES",51.09721415,"MG/L","CATION","ICP-OES",4,"NONE"
"CoBRA2022-11",2022-11-16,11H 28M 0S,"FB","brackish",1,"WI",20,2022,320,"DIC",NA,"MG/L","C","TOC-L",0.1,NA
"CoBRA2022-11",2022-11-16,11H 28M 0S,"FB","brackish",1,"WI",20,2022,320,"CaMg",514.8365538,"MG/L","CATION","ICP-OES",0.5,"NONE"
"CoBRA2022-12",2022-11-16,11H 40M 0S,"FB","brackish",1,"WI",10,2022,320,"pH",7.01,"UNITS","CHEM","Probe",-10,"NONE"
"CoBRA2022-12",2022-11-16,11H 40M 0S,"FB","brackish",1,"WI",10,2022,320,"SpC",14240,"uS/CM","CHEM","Probe",-10,"NONE"
"CoBRA2022-12",2022-11-16,11H 40M 0S,"FB","brackish",1,"WI",10,2022,320,"ORP",-203,"MV","CHEM","Probe",-1000,"NONE"
"CoBRA2022-12",2022-11-16,11H 40M 0S,"FB","brackish",1,"WI",10,2022,320,"temp",14.3,"C","CHEM","Probe",-10,"NONE"
"CoBRA2022-12",2022-11-16,11H 40M 0S,"FB","brackish",1,"WI",10,2022,320,"DOC",NA,"MG/L","C","TOC-L",0.1,NA
"CoBRA2022-12",2022-11-16,11H 40M 0S,"FB","brackish",1,"WI",10,2022,320,"TC",NA,"MG/L","C","TOC-L",0.1,NA
"CoBRA2022-12",2022-11-16,11H 40M 0S,"FB","brackish",1,"WI",10,2022,320,"Cl",NA,"MG/L","ANION","IC",0.1,NA
"CoBRA2022-12",2022-11-16,11H 40M 0S,"FB","brackish",1,"WI",10,2022,320,"SO4",NA,"MG/L","ANION","IC",0.1,NA
"CoBRA2022-12",2022-11-16,11H 40M 0S,"FB","brackish",1,"WI",10,2022,320,"NH4",20.8,"UG/L","NUTRIENT","NUTRIENT",0.091,"NONE"
"CoBRA2022-12",2022-11-16,11H 40M 0S,"FB","brackish",1,"WI",10,2022,320,"SRP",52.5,"UG/L","NUTRIENT","NUTRIENT",0.019,"NONE"
"CoBRA2022-12",2022-11-16,11H 40M 0S,"FB","brackish",1,"WI",10,2022,320,"NO3",NA,"UG/L","NUTRIENT","NUTRIENT",0.15,NA
"CoBRA2022-12",2022-11-16,11H 40M 0S,"FB","brackish",1,"WI",10,2022,320,"Fe_II",NA,"MG/L","TE","Hach",0.03,NA
"CoBRA2022-12",2022-11-16,11H 40M 0S,"FB","brackish",1,"WI",10,2022,320,"Mn_OES",0.25,"MG/L","TE","ICP-OES",0.5,"<"
"CoBRA2022-12",2022-11-16,11H 40M 0S,"FB","brackish",1,"WI",10,2022,320,"Fe_OES",0.25,"MG/L","TE","ICP-OES",0.5,"<"
"CoBRA2022-12",2022-11-16,11H 40M 0S,"FB","brackish",1,"WI",10,2022,320,"P",10.48276164,"MG/L","TE","ICP-OES",0.5,"NONE"
"CoBRA2022-12",2022-11-16,11H 40M 0S,"FB","brackish",1,"WI",10,2022,320,"Ca",0.25,"MG/L","CATION","ICP-OES",0.5,"<"
"CoBRA2022-12",2022-11-16,11H 40M 0S,"FB","brackish",1,"WI",10,2022,320,"Mg",0.25,"MG/L","CATION","ICP-OES",0.5,"<"
"CoBRA2022-12",2022-11-16,11H 40M 0S,"FB","brackish",1,"WI",10,2022,320,"Al_OES",0.5,"MG/L","TE","ICP-OES",1,"<"
"CoBRA2022-12",2022-11-16,11H 40M 0S,"FB","brackish",1,"WI",10,2022,320,"Na_OES",0.5,"MG/L","CATION","ICP-OES",1,"<"
"CoBRA2022-12",2022-11-16,11H 40M 0S,"FB","brackish",1,"WI",10,2022,320,"K_OES",2,"MG/L","CATION","ICP-OES",4,"<"
"CoBRA2022-12",2022-11-16,11H 40M 0S,"FB","brackish",1,"WI",10,2022,320,"DIC",NA,"MG/L","C","TOC-L",0.1,NA
"CoBRA2022-12",2022-11-16,11H 40M 0S,"FB","brackish",1,"WI",10,2022,320,"CaMg",0.25,"MG/L","CATION","ICP-OES",0.5,"<"
"CoBRA2022-13",2022-11-16,11H 40M 0S,"FB","brackish",1,"WS",0,2022,320,"pH",6.97,"UNITS","CHEM","Probe",-10,"NONE"
"CoBRA2022-13",2022-11-16,11H 40M 0S,"FB","brackish",1,"WS",0,2022,320,"SpC",10690,"uS/CM","CHEM","Probe",-10,"NONE"
"CoBRA2022-13",2022-11-16,11H 40M 0S,"FB","brackish",1,"WS",0,2022,320,"ORP",-238,"MV","CHEM","Probe",-1000,"NONE"
"CoBRA2022-13",2022-11-16,11H 40M 0S,"FB","brackish",1,"WS",0,2022,320,"temp",15.3,"C","CHEM","Probe",-10,"NONE"
"CoBRA2022-13",2022-11-16,11H 40M 0S,"FB","brackish",1,"WS",0,2022,320,"DOC",16.92,"MG/L","C","TOC-L",0.1,"NONE"
"CoBRA2022-13",2022-11-16,11H 40M 0S,"FB","brackish",1,"WS",0,2022,320,"TC",NA,"MG/L","C","TOC-L",0.1,NA
"CoBRA2022-13",2022-11-16,11H 40M 0S,"FB","brackish",1,"WS",0,2022,320,"Cl",5993,"MG/L","ANION","IC",0.1,"NONE"
"CoBRA2022-13",2022-11-16,11H 40M 0S,"FB","brackish",1,"WS",0,2022,320,"SO4",457,"MG/L","ANION","IC",0.1,"NONE"
"CoBRA2022-13",2022-11-16,11H 40M 0S,"FB","brackish",1,"WS",0,2022,320,"NH4",NA,"UG/L","NUTRIENT","NUTRIENT",0.091,NA
"CoBRA2022-13",2022-11-16,11H 40M 0S,"FB","brackish",1,"WS",0,2022,320,"SRP",55.7,"UG/L","NUTRIENT","NUTRIENT",0.019,"NONE"
"CoBRA2022-13",2022-11-16,11H 40M 0S,"FB","brackish",1,"WS",0,2022,320,"NO3",NA,"UG/L","NUTRIENT","NUTRIENT",0.15,NA
"CoBRA2022-13",2022-11-16,11H 40M 0S,"FB","brackish",1,"WS",0,2022,320,"Fe_II",0.015,"MG/L","TE","Hach",0.03,"<"
"CoBRA2022-13",2022-11-16,11H 40M 0S,"FB","brackish",1,"WS",0,2022,320,"Mn_OES",0.25,"MG/L","TE","ICP-OES",0.5,"<"
"CoBRA2022-13",2022-11-16,11H 40M 0S,"FB","brackish",1,"WS",0,2022,320,"Fe_OES",0.25,"MG/L","TE","ICP-OES",0.5,"<"
"CoBRA2022-13",2022-11-16,11H 40M 0S,"FB","brackish",1,"WS",0,2022,320,"P",10.10769086,"MG/L","TE","ICP-OES",0.5,"NONE"
"CoBRA2022-13",2022-11-16,11H 40M 0S,"FB","brackish",1,"WS",0,2022,320,"Ca",0.25,"MG/L","CATION","ICP-OES",0.5,"<"
"CoBRA2022-13",2022-11-16,11H 40M 0S,"FB","brackish",1,"WS",0,2022,320,"Mg",0.25,"MG/L","CATION","ICP-OES",0.5,"<"
"CoBRA2022-13",2022-11-16,11H 40M 0S,"FB","brackish",1,"WS",0,2022,320,"Al_OES",0.5,"MG/L","TE","ICP-OES",1,"<"
"CoBRA2022-13",2022-11-16,11H 40M 0S,"FB","brackish",1,"WS",0,2022,320,"Na_OES",0.5,"MG/L","CATION","ICP-OES",1,"<"
"CoBRA2022-13",2022-11-16,11H 40M 0S,"FB","brackish",1,"WS",0,2022,320,"K_OES",2,"MG/L","CATION","ICP-OES",4,"<"
"CoBRA2022-13",2022-11-16,11H 40M 0S,"FB","brackish",1,"WS",0,2022,320,"DIC",NA,"MG/L","C","TOC-L",0.1,NA
"CoBRA2022-13",2022-11-16,11H 40M 0S,"FB","brackish",1,"WS",0,2022,320,"CaMg",0.25,"MG/L","CATION","ICP-OES",0.5,"<"
"CoBRA2022-14",2022-11-16,11H 54M 0S,"FB","brackish",1,"WS",0,2022,320,"pH",7.39,"UNITS","CHEM","Probe",-10,"NONE"
"CoBRA2022-14",2022-11-16,11H 54M 0S,"FB","brackish",1,"WS",0,2022,320,"SpC",15060,"uS/CM","CHEM","Probe",-10,"NONE"
"CoBRA2022-14",2022-11-16,11H 54M 0S,"FB","brackish",1,"WS",0,2022,320,"ORP",-172,"MV","CHEM","Probe",-1000,"NONE"
"CoBRA2022-14",2022-11-16,11H 54M 0S,"FB","brackish",1,"WS",0,2022,320,"temp",16.8,"C","CHEM","Probe",-10,"NONE"
"CoBRA2022-14",2022-11-16,11H 54M 0S,"FB","brackish",1,"WS",0,2022,320,"DOC",11.59,"MG/L","C","TOC-L",0.1,"NONE"
"CoBRA2022-14",2022-11-16,11H 54M 0S,"FB","brackish",1,"WS",0,2022,320,"TC",NA,"MG/L","C","TOC-L",0.1,NA
"CoBRA2022-14",2022-11-16,11H 54M 0S,"FB","brackish",1,"WS",0,2022,320,"Cl",4137,"MG/L","ANION","IC",0.1,"NONE"
"CoBRA2022-14",2022-11-16,11H 54M 0S,"FB","brackish",1,"WS",0,2022,320,"SO4",1004,"MG/L","ANION","IC",0.1,"NONE"
"CoBRA2022-14",2022-11-16,11H 54M 0S,"FB","brackish",1,"WS",0,2022,320,"NH4",NA,"UG/L","NUTRIENT","NUTRIENT",0.091,NA
"CoBRA2022-14",2022-11-16,11H 54M 0S,"FB","brackish",1,"WS",0,2022,320,"SRP",49.3,"UG/L","NUTRIENT","NUTRIENT",0.019,"NONE"
"CoBRA2022-14",2022-11-16,11H 54M 0S,"FB","brackish",1,"WS",0,2022,320,"NO3",NA,"UG/L","NUTRIENT","NUTRIENT",0.15,NA
"CoBRA2022-14",2022-11-16,11H 54M 0S,"FB","brackish",1,"WS",0,2022,320,"Fe_II",0.015,"MG/L","TE","Hach",0.03,"<"
"CoBRA2022-14",2022-11-16,11H 54M 0S,"FB","brackish",1,"WS",0,2022,320,"Mn_OES",0.25,"MG/L","TE","ICP-OES",0.5,"<"
"CoBRA2022-14",2022-11-16,11H 54M 0S,"FB","brackish",1,"WS",0,2022,320,"Fe_OES",0.25,"MG/L","TE","ICP-OES",0.5,"<"
"CoBRA2022-14",2022-11-16,11H 54M 0S,"FB","brackish",1,"WS",0,2022,320,"P",9.620957774,"MG/L","TE","ICP-OES",0.5,"NONE"
"CoBRA2022-14",2022-11-16,11H 54M 0S,"FB","brackish",1,"WS",0,2022,320,"Ca",185.2900486,"MG/L","CATION","ICP-OES",0.5,"NONE"
"CoBRA2022-14",2022-11-16,11H 54M 0S,"FB","brackish",1,"WS",0,2022,320,"Mg",542.6547632,"MG/L","CATION","ICP-OES",0.5,"NONE"
"CoBRA2022-14",2022-11-16,11H 54M 0S,"FB","brackish",1,"WS",0,2022,320,"Al_OES",0.5,"MG/L","TE","ICP-OES",1,"<"
"CoBRA2022-14",2022-11-16,11H 54M 0S,"FB","brackish",1,"WS",0,2022,320,"Na_OES",4847.684783,"MG/L","CATION","ICP-OES",1,"NONE"
"CoBRA2022-14",2022-11-16,11H 54M 0S,"FB","brackish",1,"WS",0,2022,320,"K_OES",139.2367966,"MG/L","CATION","ICP-OES",4,"NONE"
"CoBRA2022-14",2022-11-16,11H 54M 0S,"FB","brackish",1,"WS",0,2022,320,"DIC",NA,"MG/L","C","TOC-L",0.1,NA
"CoBRA2022-14",2022-11-16,11H 54M 0S,"FB","brackish",1,"WS",0,2022,320,"CaMg",727.9448118,"MG/L","CATION","ICP-OES",0.5,"NONE"
"CoBRA2022-15",2022-11-16,12H 29M 0S,"stream","channel",1,"WS",0,2022,320,"pH",7.55,"UNITS","CHEM","Probe",-10,"NONE"
"CoBRA2022-15",2022-11-16,12H 29M 0S,"stream","channel",1,"WS",0,2022,320,"SpC",24100,"uS/CM","CHEM","Probe",-10,"NONE"
"CoBRA2022-15",2022-11-16,12H 29M 0S,"stream","channel",1,"WS",0,2022,320,"ORP",NA,"MV","CHEM","Probe",-1000,NA
"CoBRA2022-15",2022-11-16,12H 29M 0S,"stream","channel",1,"WS",0,2022,320,"temp",11.64,"C","CHEM","Probe",-10,"NONE"
"CoBRA2022-15",2022-11-16,12H 29M 0S,"stream","channel",1,"WS",0,2022,320,"DOC",7.64,"MG/L","C","TOC-L",0.1,"NONE"
"CoBRA2022-15",2022-11-16,12H 29M 0S,"stream","channel",1,"WS",0,2022,320,"TC",NA,"MG/L","C","TOC-L",0.1,NA
"CoBRA2022-15",2022-11-16,12H 29M 0S,"stream","channel",1,"WS",0,2022,320,"Cl",7987,"MG/L","ANION","IC",0.1,"NONE"
"CoBRA2022-15",2022-11-16,12H 29M 0S,"stream","channel",1,"WS",0,2022,320,"SO4",1241,"MG/L","ANION","IC",0.1,"NONE"
"CoBRA2022-15",2022-11-16,12H 29M 0S,"stream","channel",1,"WS",0,2022,320,"NH4",NA,"UG/L","NUTRIENT","NUTRIENT",0.091,NA
"CoBRA2022-15",2022-11-16,12H 29M 0S,"stream","channel",1,"WS",0,2022,320,"SRP",47.2,"UG/L","NUTRIENT","NUTRIENT",0.019,"NONE"
"CoBRA2022-15",2022-11-16,12H 29M 0S,"stream","channel",1,"WS",0,2022,320,"NO3",NA,"UG/L","NUTRIENT","NUTRIENT",0.15,NA
"CoBRA2022-15",2022-11-16,12H 29M 0S,"stream","channel",1,"WS",0,2022,320,"Fe_II",0.015,"MG/L","TE","Hach",0.03,"<"
"CoBRA2022-15",2022-11-16,12H 29M 0S,"stream","channel",1,"WS",0,2022,320,"Mn_OES",0.25,"MG/L","TE","ICP-OES",0.5,"<"
"CoBRA2022-15",2022-11-16,12H 29M 0S,"stream","channel",1,"WS",0,2022,320,"Fe_OES",0.25,"MG/L","TE","ICP-OES",0.5,"<"
"CoBRA2022-15",2022-11-16,12H 29M 0S,"stream","channel",1,"WS",0,2022,320,"P",12.08898081,"MG/L","TE","ICP-OES",0.5,"NONE"
"CoBRA2022-15",2022-11-16,12H 29M 0S,"stream","channel",1,"WS",0,2022,320,"Ca",189.0042929,"MG/L","CATION","ICP-OES",0.5,"NONE"
"CoBRA2022-15",2022-11-16,12H 29M 0S,"stream","channel",1,"WS",0,2022,320,"Mg",578.4974758,"MG/L","CATION","ICP-OES",0.5,"NONE"
"CoBRA2022-15",2022-11-16,12H 29M 0S,"stream","channel",1,"WS",0,2022,320,"Al_OES",0.5,"MG/L","TE","ICP-OES",1,"<"
"CoBRA2022-15",2022-11-16,12H 29M 0S,"stream","channel",1,"WS",0,2022,320,"Na_OES",5188.915735,"MG/L","CATION","ICP-OES",1,"NONE"
"CoBRA2022-15",2022-11-16,12H 29M 0S,"stream","channel",1,"WS",0,2022,320,"K_OES",155.0995265,"MG/L","CATION","ICP-OES",4,"NONE"
"CoBRA2022-15",2022-11-16,12H 29M 0S,"stream","channel",1,"WS",0,2022,320,"DIC",NA,"MG/L","C","TOC-L",0.1,NA
"CoBRA2022-15",2022-11-16,12H 29M 0S,"stream","channel",1,"WS",0,2022,320,"CaMg",767.5017687,"MG/L","CATION","ICP-OES",0.5,"NONE"
"CoBRA2022-16",2022-11-16,1H 8M 0S,"stream","channel",2,"WS",0,2022,320,"pH",8.02,"UNITS","CHEM","Probe",-10,"NONE"
"CoBRA2022-16",2022-11-16,1H 8M 0S,"stream","channel",2,"WS",0,2022,320,"SpC",24030,"uS/CM","CHEM","Probe",-10,"NONE"
"CoBRA2022-16",2022-11-16,1H 8M 0S,"stream","channel",2,"WS",0,2022,320,"ORP",NA,"MV","CHEM","Probe",-1000,NA
"CoBRA2022-16",2022-11-16,1H 8M 0S,"stream","channel",2,"WS",0,2022,320,"temp",12.62,"C","CHEM","Probe",-10,"NONE"
"CoBRA2022-16",2022-11-16,1H 8M 0S,"stream","channel",2,"WS",0,2022,320,"DOC",7.21,"MG/L","C","TOC-L",0.1,"NONE"
"CoBRA2022-16",2022-11-16,1H 8M 0S,"stream","channel",2,"WS",0,2022,320,"TC",NA,"MG/L","C","TOC-L",0.1,NA
"CoBRA2022-16",2022-11-16,1H 8M 0S,"stream","channel",2,"WS",0,2022,320,"Cl",7940,"MG/L","ANION","IC",0.1,"NONE"
"CoBRA2022-16",2022-11-16,1H 8M 0S,"stream","channel",2,"WS",0,2022,320,"SO4",1211,"MG/L","ANION","IC",0.1,"NONE"
"CoBRA2022-16",2022-11-16,1H 8M 0S,"stream","channel",2,"WS",0,2022,320,"NH4",6.73,"UG/L","NUTRIENT","NUTRIENT",0.091,"NONE"
"CoBRA2022-16",2022-11-16,1H 8M 0S,"stream","channel",2,"WS",0,2022,320,"SRP",54.2,"UG/L","NUTRIENT","NUTRIENT",0.019,"NONE"
"CoBRA2022-16",2022-11-16,1H 8M 0S,"stream","channel",2,"WS",0,2022,320,"NO3",NA,"UG/L","NUTRIENT","NUTRIENT",0.15,NA
"CoBRA2022-16",2022-11-16,1H 8M 0S,"stream","channel",2,"WS",0,2022,320,"Fe_II",0.015,"MG/L","TE","Hach",0.03,"<"
