"sampleNo","DateTime","raw_EC","temp","adjusted_SpC","transect","plot","tidal"
1,2023-03-09 13:48:00,1130.9,31.5,877.9,"Old","4","subtidal"
2,2023-03-09 14:03:00,276.6,29.08,225.1,"Old","4","subtidal"
3,2023-03-09 14:18:00,1578.8,20.71,1533.2,"Old","4","subtidal"
4,2023-03-09 14:33:00,1628.4,20.3,1596.1,"Old","4","subtidal"
5,2023-03-09 14:48:00,1632.8,20.29,1600.8,"Old","4","subtidal"
6,2023-03-09 15:03:00,1626.6,20.3,1594.3,"Old","4","subtidal"
7,2023-03-09 15:18:00,1631.1,20.26,1600.2,"Old","4","subtidal"
8,2023-03-09 15:33:00,1629.7,20.29,1597.7,"Old","4","subtidal"
9,2023-03-09 15:48:00,1627.5,20.29,1595.6,"Old","4","subtidal"
10,2023-03-09 16:03:00,1625.3,20.3,1593,"Old","4","subtidal"
11,2023-03-09 16:18:00,1621.3,20.3,1589.1,"Old","4","subtidal"
12,2023-03-09 16:33:00,1625.3,20.29,1593.4,"Old","4","subtidal"
13,2023-03-09 16:48:00,1624,20.29,1592.1,"Old","4","subtidal"
14,2023-03-09 17:03:00,1623.6,20.27,1592.5,"Old","4","subtidal"
15,2023-03-09 17:18:00,1628,20.26,1597.1,"Old","4","subtidal"
16,2023-03-09 17:33:00,1629.7,20.26,1598.8,"Old","4","subtidal"
17,2023-03-09 17:48:00,1629.8,20.25,1599.3,"Old","4","subtidal"
18,2023-03-09 18:03:00,1628.9,20.25,1598.4,"Old","4","subtidal"
19,2023-03-09 18:18:00,1632.4,20.25,1601.8,"Old","4","subtidal"
20,2023-03-09 18:33:00,1635.9,20.25,1605.2,"Old","4","subtidal"
21,2023-03-09 18:48:00,1639.9,20.25,1609.2,"Old","4","subtidal"
22,2023-03-09 19:03:00,1644.3,20.26,1613.1,"Old","4","subtidal"
23,2023-03-09 19:18:00,1646,20.26,1614.8,"Old","4","subtidal"
24,2023-03-09 19:33:00,1647.8,20.27,1616.2,"Old","4","subtidal"
25,2023-03-09 19:48:00,1647.3,20.27,1615.7,"Old","4","subtidal"
26,2023-03-09 20:03:00,1648.2,20.29,1615.8,"Old","4","subtidal"
27,2023-03-09 20:18:00,1647.3,20.3,1614.6,"Old","4","subtidal"
28,2023-03-09 20:33:00,1645.1,20.3,1612.4,"Old","4","subtidal"
29,2023-03-09 20:48:00,1642,20.3,1609.4,"Old","4","subtidal"
30,2023-03-09 21:03:00,1640.2,20.3,1607.6,"Old","4","subtidal"
31,2023-03-09 21:18:00,1641.1,20.31,1608.2,"Old","4","subtidal"
32,2023-03-09 21:33:00,1640.2,20.31,1607.3,"Old","4","subtidal"
33,2023-03-09 21:48:00,1638,20.31,1605.1,"Old","4","subtidal"
34,2023-03-09 22:03:00,1637.1,20.31,1604.2,"Old","4","subtidal"
35,2023-03-09 22:18:00,1637.6,20.31,1604.7,"Old","4","subtidal"
36,2023-03-09 22:33:00,1636.2,20.32,1603,"Old","4","subtidal"
37,2023-03-09 22:48:00,1634.9,20.32,1601.7,"Old","4","subtidal"
38,2023-03-09 23:03:00,1634.9,20.32,1601.7,"Old","4","subtidal"
39,2023-03-09 23:18:00,1635.3,20.32,1602.1,"Old","4","subtidal"
40,2023-03-09 23:33:00,1634,20.32,1600.8,"Old","4","subtidal"
41,2023-03-09 23:48:00,1634,20.32,1600.8,"Old","4","subtidal"
42,2023-03-10 00:03:00,1633.6,20.32,1600.4,"Old","4","subtidal"
43,2023-03-10 00:18:00,1633.6,20.32,1600.4,"Old","4","subtidal"
44,2023-03-10 00:33:00,1633.1,20.32,1600,"Old","4","subtidal"
45,2023-03-10 00:48:00,1633.1,20.34,1599.2,"Old","4","subtidal"
46,2023-03-10 01:03:00,1633.6,20.32,1600.4,"Old","4","subtidal"
47,2023-03-10 01:18:00,1633.1,20.34,1599.2,"Old","4","subtidal"
48,2023-03-10 01:33:00,1633.1,20.34,1599.2,"Old","4","subtidal"
49,2023-03-10 01:48:00,1632.7,20.34,1598.8,"Old","4","subtidal"
50,2023-03-10 02:03:00,1632.2,20.34,1598.4,"Old","4","subtidal"
51,2023-03-10 02:18:00,1632.2,20.34,1598.4,"Old","4","subtidal"
52,2023-03-10 02:33:00,1632.2,20.35,1598,"Old","4","subtidal"
53,2023-03-10 02:48:00,1632.2,20.35,1598,"Old","4","subtidal"
54,2023-03-10 03:03:00,1631.4,20.34,1597.6,"Old","4","subtidal"
55,2023-03-10 03:18:00,1632.2,20.35,1598,"Old","4","subtidal"
56,2023-03-10 03:33:00,1631.3,20.35,1597.1,"Old","4","subtidal"
57,2023-03-10 03:48:00,1631.4,20.34,1597.6,"Old","4","subtidal"
58,2023-03-10 04:03:00,1631.3,20.35,1597.1,"Old","4","subtidal"
59,2023-03-10 04:18:00,1631.8,20.35,1597.6,"Old","4","subtidal"
60,2023-03-10 04:33:00,1631.8,20.35,1597.6,"Old","4","subtidal"
61,2023-03-10 04:48:00,1632.2,20.35,1598,"Old","4","subtidal"
62,2023-03-10 05:03:00,1632.7,20.35,1598.5,"Old","4","subtidal"
63,2023-03-10 05:18:00,1634.5,20.31,1601.7,"Old","4","subtidal"
64,2023-03-10 05:33:00,1635.4,20.3,1602.9,"Old","4","subtidal"
65,2023-03-10 05:48:00,1637.6,20.27,1606.2,"Old","4","subtidal"
66,2023-03-10 06:03:00,1645.1,20.26,1613.9,"Old","4","subtidal"
67,2023-03-10 06:18:00,1656.2,20.26,1624.8,"Old","4","subtidal"
68,2023-03-10 06:33:00,1662.8,20.26,1631.3,"Old","4","subtidal"
69,2023-03-10 06:48:00,1666.3,20.26,1634.7,"Old","4","subtidal"
70,2023-03-10 07:03:00,1667.1,20.27,1635.1,"Old","4","subtidal"
71,2023-03-10 07:18:00,1667.6,20.29,1634.9,"Old","4","subtidal"
72,2023-03-10 07:33:00,1668.4,20.31,1634.9,"Old","4","subtidal"
73,2023-03-10 07:48:00,1669.7,20.32,1635.8,"Old","4","subtidal"
74,2023-03-10 08:03:00,1670.1,20.35,1635.1,"Old","4","subtidal"
75,2023-03-10 08:18:00,1670.1,20.36,1634.7,"Old","4","subtidal"
76,2023-03-10 08:33:00,1670.9,20.36,1635.5,"Old","4","subtidal"
77,2023-03-10 08:48:00,1670,20.38,1633.9,"Old","4","subtidal"
78,2023-03-10 09:03:00,1670,20.38,1633.9,"Old","4","subtidal"
79,2023-03-10 09:18:00,1670,20.39,1633.5,"Old","4","subtidal"
80,2023-03-10 09:33:00,1670.5,20.39,1634,"Old","4","subtidal"
81,2023-03-10 09:48:00,1670.4,20.4,1633.5,"Old","4","subtidal"
82,2023-03-10 10:03:00,1670.4,20.4,1633.5,"Old","4","subtidal"
83,2023-03-10 10:18:00,1670.4,20.4,1633.5,"Old","4","subtidal"
84,2023-03-10 10:33:00,1670.4,20.4,1633.5,"Old","4","subtidal"
85,2023-03-10 10:48:00,1670.4,20.41,1633.2,"Old","4","subtidal"
86,2023-03-10 11:03:00,1670.9,20.41,1633.7,"Old","4","subtidal"
87,2023-03-10 11:18:00,1670.9,20.41,1633.7,"Old","4","subtidal"
88,2023-03-10 11:33:00,1670.9,20.41,1633.7,"Old","4","subtidal"
89,2023-03-10 11:48:00,1670.4,20.41,1633.2,"Old","4","subtidal"
90,2023-03-10 12:03:00,1670.9,20.41,1633.7,"Old","4","subtidal"
91,2023-03-10 12:18:00,1670.8,20.43,1632.8,"Old","4","subtidal"
92,2023-03-10 12:33:00,1669.5,20.43,1631.6,"Old","4","subtidal"
93,2023-03-10 12:48:00,1670.4,20.43,1632.4,"Old","4","subtidal"
94,2023-03-10 13:03:00,1670.4,20.44,1632.1,"Old","4","subtidal"
95,2023-03-10 13:18:00,1670.4,20.43,1632.4,"Old","4","subtidal"
96,2023-03-10 13:33:00,1670.4,20.44,1632.1,"Old","4","subtidal"
97,2023-03-10 13:48:00,1670.8,20.44,1632.5,"Old","4","subtidal"
98,2023-03-10 14:03:00,1670.8,20.44,1632.5,"Old","4","subtidal"
99,2023-03-10 14:18:00,1670.8,20.44,1632.5,"Old","4","subtidal"
100,2023-03-10 14:33:00,1671.7,20.45,1633,"Old","4","subtidal"
101,2023-03-10 14:48:00,1671.7,20.44,1633.3,"Old","4","subtidal"
102,2023-03-10 15:03:00,1670.8,20.44,1632.5,"Old","4","subtidal"
103,2023-03-10 15:18:00,1670.8,20.45,1632.1,"Old","4","subtidal"
104,2023-03-10 15:33:00,1670.8,20.45,1632.1,"Old","4","subtidal"
105,2023-03-10 15:48:00,1671.7,20.45,1633,"Old","4","subtidal"
106,2023-03-10 16:03:00,1670.8,20.45,1632.1,"Old","4","subtidal"
107,2023-03-10 16:18:00,1671.6,20.47,1632.1,"Old","4","subtidal"
108,2023-03-10 16:33:00,1671.7,20.45,1633,"Old","4","subtidal"
109,2023-03-10 16:48:00,1671.6,20.47,1632.1,"Old","4","subtidal"
110,2023-03-10 17:03:00,1671.6,20.47,1632.1,"Old","4","subtidal"
111,2023-03-10 17:18:00,1671.6,20.47,1632.1,"Old","4","subtidal"
112,2023-03-10 17:33:00,1671.6,20.47,1632.1,"Old","4","subtidal"
113,2023-03-10 17:48:00,1671.2,20.48,1631.4,"Old","4","subtidal"
114,2023-03-10 18:03:00,1671.6,20.47,1632.1,"Old","4","subtidal"
115,2023-03-10 18:18:00,1671.6,20.48,1631.8,"Old","4","subtidal"
116,2023-03-10 18:33:00,1672.1,20.48,1632.3,"Old","4","subtidal"
117,2023-03-10 18:48:00,1672.1,20.48,1632.3,"Old","4","subtidal"
118,2023-03-10 19:03:00,1672.1,20.48,1632.3,"Old","4","subtidal"
119,2023-03-10 19:18:00,1672.1,20.48,1632.3,"Old","4","subtidal"
120,2023-03-10 19:33:00,1672.5,20.48,1632.6,"Old","4","subtidal"
121,2023-03-10 19:48:00,1672.1,20.48,1632.3,"Old","4","subtidal"
122,2023-03-10 20:03:00,1672.9,20.49,1632.7,"Old","4","subtidal"
123,2023-03-10 20:18:00,1672.9,20.49,1632.7,"Old","4","subtidal"
124,2023-03-10 20:33:00,1672.9,20.49,1632.7,"Old","4","subtidal"
125,2023-03-10 20:48:00,1672.9,20.49,1632.7,"Old","4","subtidal"
126,2023-03-10 21:03:00,1673.4,20.49,1633.2,"Old","4","subtidal"
127,2023-03-10 21:18:00,1673.4,20.49,1633.2,"Old","4","subtidal"
128,2023-03-10 21:33:00,1673.8,20.5,1633.2,"Old","4","subtidal"
129,2023-03-10 21:48:00,1673.4,20.49,1633.2,"Old","4","subtidal"
130,2023-03-10 22:03:00,1674.2,20.5,1633.6,"Old","4","subtidal"
131,2023-03-10 22:18:00,1674.7,20.5,1634.1,"Old","4","subtidal"
132,2023-03-10 22:33:00,1674.7,20.5,1634.1,"Old","4","subtidal"
133,2023-03-10 22:48:00,1674.7,20.5,1634.1,"Old","4","subtidal"
134,2023-03-10 23:03:00,1674.7,20.5,1634.1,"Old","4","subtidal"
135,2023-03-10 23:18:00,1674.7,20.5,1634.1,"Old","4","subtidal"
136,2023-03-10 23:33:00,1674.2,20.5,1633.6,"Old","4","subtidal"
137,2023-03-10 23:48:00,1674.2,20.5,1633.6,"Old","4","subtidal"
138,2023-03-11 00:03:00,1673.7,20.52,1632.3,"Old","4","subtidal"
139,2023-03-11 00:18:00,1672.9,20.52,1631.6,"Old","4","subtidal"
140,2023-03-11 00:33:00,1672.4,20.52,1631.1,"Old","4","subtidal"
141,2023-03-11 00:48:00,1672.4,20.52,1631.1,"Old","4","subtidal"
142,2023-03-11 01:03:00,1672.4,20.52,1631.1,"Old","4","subtidal"
143,2023-03-11 01:18:00,1672,20.52,1630.7,"Old","4","subtidal"
144,2023-03-11 01:33:00,1672,20.52,1630.7,"Old","4","subtidal"
145,2023-03-11 01:48:00,1672,20.52,1630.7,"Old","4","subtidal"
146,2023-03-11 02:03:00,1672,20.52,1630.7,"Old","4","subtidal"
147,2023-03-11 02:18:00,1672,20.53,1630.3,"Old","4","subtidal"
148,2023-03-11 02:33:00,1672,20.53,1630.3,"Old","4","subtidal"
149,2023-03-11 02:48:00,1671.5,20.53,1629.8,"Old","4","subtidal"
150,2023-03-11 03:03:00,1670.6,20.53,1629,"Old","4","subtidal"
151,2023-03-11 03:18:00,1669.8,20.53,1628.2,"Old","4","subtidal"
152,2023-03-11 03:33:00,1668,20.53,1626.4,"Old","4","subtidal"
153,2023-03-11 03:48:00,1665.8,20.53,1624.3,"Old","4","subtidal"
154,2023-03-11 04:03:00,1664.5,20.53,1623,"Old","4","subtidal"
155,2023-03-11 04:18:00,1663.2,20.53,1621.7,"Old","4","subtidal"
156,2023-03-11 04:33:00,1662.3,20.53,1620.9,"Old","4","subtidal"
157,2023-03-11 04:48:00,1662.3,20.53,1620.9,"Old","4","subtidal"
158,2023-03-11 05:03:00,1661.4,20.53,1620,"Old","4","subtidal"
159,2023-03-11 05:18:00,1660.9,20.54,1619.1,"Old","4","subtidal"
160,2023-03-11 05:33:00,1659.6,20.54,1617.9,"Old","4","subtidal"
161,2023-03-11 05:48:00,1659.6,20.54,1617.9,"Old","4","subtidal"
162,2023-03-11 06:03:00,1659.2,20.54,1617.5,"Old","4","subtidal"
163,2023-03-11 06:18:00,1658.3,20.54,1616.6,"Old","4","subtidal"
164,2023-03-11 06:33:00,1658.3,20.54,1616.6,"Old","4","subtidal"
165,2023-03-11 06:48:00,1657.8,20.54,1616.1,"Old","4","subtidal"
166,2023-03-11 07:03:00,1657,20.54,1615.3,"Old","4","subtidal"
167,2023-03-11 07:18:00,1656.5,20.54,1614.8,"Old","4","subtidal"
168,2023-03-11 07:33:00,1655.6,20.54,1614,"Old","4","subtidal"
169,2023-03-11 07:48:00,1655.6,20.54,1614,"Old","4","subtidal"
170,2023-03-11 08:03:00,1656.1,20.54,1614.5,"Old","4","subtidal"
171,2023-03-11 08:18:00,1656.1,20.53,1614.8,"Old","4","subtidal"
172,2023-03-11 08:33:00,1667.6,20.52,1626.4,"Old","4","subtidal"
173,2023-03-11 08:48:00,1671.2,20.49,1631,"Old","4","subtidal"
174,2023-03-11 09:03:00,1672,20.49,1631.8,"Old","4","subtidal"
175,2023-03-11 09:18:00,1673.4,20.48,1633.5,"Old","4","subtidal"
176,2023-03-11 09:33:00,1673.8,20.48,1633.9,"Old","4","subtidal"
177,2023-03-11 09:48:00,1675.6,20.48,1635.7,"Old","4","subtidal"
178,2023-03-11 10:03:00,1676,20.49,1635.7,"Old","4","subtidal"
179,2023-03-11 10:18:00,1677.7,20.5,1637,"Old","4","subtidal"
180,2023-03-11 10:33:00,1678.6,20.5,1637.9,"Old","4","subtidal"
181,2023-03-11 10:48:00,1679,20.53,1637.1,"Old","4","subtidal"
182,2023-03-11 11:03:00,1680.3,20.53,1638.4,"Old","4","subtidal"
183,2023-03-11 11:18:00,1680.8,20.54,1638.5,"Old","4","subtidal"
184,2023-03-11 11:33:00,1681.2,20.54,1638.9,"Old","4","subtidal"
185,2023-03-11 11:48:00,1680.7,20.56,1637.7,"Old","4","subtidal"
186,2023-03-11 12:03:00,1681.2,20.56,1638.2,"Old","4","subtidal"
187,2023-03-11 12:18:00,1681.6,20.56,1638.6,"Old","4","subtidal"
188,2023-03-11 12:33:00,1681.6,20.57,1638.2,"Old","4","subtidal"
189,2023-03-11 12:48:00,1682.5,20.57,1639.1,"Old","4","subtidal"
190,2023-03-11 13:03:00,1682.5,20.57,1639.1,"Old","4","subtidal"
191,2023-03-11 13:18:00,1682.9,20.57,1639.5,"Old","4","subtidal"
192,2023-03-11 13:33:00,1682.5,20.57,1639.1,"Old","4","subtidal"
193,2023-03-11 13:48:00,1682.9,20.58,1639.1,"Old","4","subtidal"
194,2023-03-11 14:03:00,1682.9,20.57,1639.5,"Old","4","subtidal"
195,2023-03-11 14:18:00,1682.9,20.57,1639.5,"Old","4","subtidal"
196,2023-03-11 14:33:00,1683.3,20.57,1639.9,"Old","4","subtidal"
197,2023-03-11 14:48:00,1682.9,20.57,1639.5,"Old","4","subtidal"
198,2023-03-11 15:03:00,1683.4,20.56,1640.3,"Old","4","subtidal"
199,2023-03-11 15:18:00,1684.3,20.54,1641.9,"Old","4","subtidal"
200,2023-03-11 15:33:00,1684.3,20.54,1641.9,"Old","4","subtidal"
201,2023-03-11 15:48:00,1684.3,20.53,1642.3,"Old","4","subtidal"
202,2023-03-11 16:03:00,1684.7,20.53,1642.7,"Old","4","subtidal"
203,2023-03-11 16:18:00,1685.2,20.53,1643.2,"Old","4","subtidal"
204,2023-03-11 16:33:00,1685.2,20.52,1643.6,"Old","4","subtidal"
205,2023-03-11 16:48:00,1685.2,20.52,1643.6,"Old","4","subtidal"
206,2023-03-11 17:03:00,1686.1,20.52,1644.4,"Old","4","subtidal"
207,2023-03-11 17:18:00,1686.9,20.53,1644.8,"Old","4","subtidal"
208,2023-03-11 17:33:00,1687.8,20.56,1644.6,"Old","4","subtidal"
209,2023-03-11 17:48:00,1688.2,20.57,1644.6,"Old","4","subtidal"
210,2023-03-11 18:03:00,1688.6,20.58,1644.7,"Old","4","subtidal"
211,2023-03-11 18:18:00,1689.5,20.58,1645.5,"Old","4","subtidal"
212,2023-03-11 18:33:00,1690.4,20.6,1645.7,"Old","4","subtidal"
213,2023-03-11 18:48:00,1689.9,20.6,1645.2,"Old","4","subtidal"
214,2023-03-11 19:03:00,1690.4,20.6,1645.7,"Old","4","subtidal"
215,2023-03-11 19:18:00,1690.4,20.6,1645.7,"Old","4","subtidal"
216,2023-03-11 19:33:00,1690.3,20.61,1645.2,"Old","4","subtidal"
217,2023-03-11 19:48:00,1690.3,20.61,1645.2,"Old","4","subtidal"
218,2023-03-11 20:03:00,1691.2,20.61,1646.1,"Old","4","subtidal"
219,2023-03-11 20:18:00,1691.2,20.61,1646.1,"Old","4","subtidal"
220,2023-03-11 20:33:00,1691.2,20.61,1646.1,"Old","4","subtidal"
221,2023-03-11 20:48:00,1691.2,20.61,1646.1,"Old","4","subtidal"
222,2023-03-11 21:03:00,1691.2,20.61,1646.1,"Old","4","subtidal"
223,2023-03-11 21:18:00,1691.2,20.61,1646.1,"Old","4","subtidal"
224,2023-03-11 21:33:00,1691.2,20.61,1646.1,"Old","4","subtidal"
225,2023-03-11 21:48:00,1691.7,20.61,1646.6,"Old","4","subtidal"
226,2023-03-11 22:03:00,1691.2,20.61,1646.1,"Old","4","subtidal"
227,2023-03-11 22:18:00,1691.7,20.61,1646.6,"Old","4","subtidal"
228,2023-03-11 22:33:00,1692.5,20.62,1647,"Old","4","subtidal"
229,2023-03-11 22:48:00,1692.1,20.62,1646.6,"Old","4","subtidal"
230,2023-03-11 23:03:00,1692.1,20.61,1646.9,"Old","4","subtidal"
231,2023-03-11 23:18:00,1692.5,20.62,1647,"Old","4","subtidal"
232,2023-03-11 23:33:00,1692.5,20.62,1647,"Old","4","subtidal"
233,2023-03-11 23:48:00,1693,20.62,1647.5,"Old","4","subtidal"
234,2023-03-12 00:03:00,1693,20.62,1647.5,"Old","4","subtidal"
235,2023-03-12 00:18:00,1693,20.62,1647.5,"Old","4","subtidal"
236,2023-03-12 00:33:00,1693,20.62,1647.5,"Old","4","subtidal"
237,2023-03-12 00:48:00,1692.5,20.62,1647,"Old","4","subtidal"
238,2023-03-12 01:03:00,1693,20.62,1647.5,"Old","4","subtidal"
239,2023-03-12 01:18:00,1693,20.62,1647.5,"Old","4","subtidal"
240,2023-03-12 01:33:00,1693,20.62,1647.5,"Old","4","subtidal"
241,2023-03-12 01:48:00,1693.4,20.62,1647.8,"Old","4","subtidal"
242,2023-03-12 02:03:00,1693.4,20.62,1647.8,"Old","4","subtidal"
243,2023-03-12 02:18:00,1693.4,20.63,1647.5,"Old","4","subtidal"
244,2023-03-12 02:33:00,1693.4,20.63,1647.5,"Old","4","subtidal"
245,2023-03-12 02:48:00,1693.8,20.63,1647.9,"Old","4","subtidal"
246,2023-03-12 03:03:00,1692.9,20.63,1647,"Old","4","subtidal"
247,2023-03-12 03:18:00,1693.4,20.63,1647.5,"Old","4","subtidal"
248,2023-03-12 03:33:00,1693.4,20.63,1647.5,"Old","4","subtidal"
249,2023-03-12 03:48:00,1692.9,20.63,1647,"Old","4","subtidal"
250,2023-03-12 04:03:00,1692.9,20.63,1647,"Old","4","subtidal"
251,2023-03-12 04:18:00,1692.5,20.63,1646.6,"Old","4","subtidal"
252,2023-03-12 04:33:00,1692.5,20.63,1646.6,"Old","4","subtidal"
253,2023-03-12 04:48:00,1692.5,20.63,1646.6,"Old","4","subtidal"
254,2023-03-12 05:03:00,1692.9,20.63,1647,"Old","4","subtidal"
255,2023-03-12 05:18:00,1692.5,20.63,1646.6,"Old","4","subtidal"
256,2023-03-12 05:33:00,1692.5,20.63,1646.6,"Old","4","subtidal"
257,2023-03-12 05:48:00,1692.5,20.63,1646.6,"Old","4","subtidal"
258,2023-03-12 06:03:00,1692.5,20.63,1646.6,"Old","4","subtidal"
259,2023-03-12 06:18:00,1692.5,20.63,1646.6,"Old","4","subtidal"
260,2023-03-12 06:33:00,1692.5,20.63,1646.6,"Old","4","subtidal"
261,2023-03-12 06:48:00,1692.5,20.63,1646.6,"Old","4","subtidal"
262,2023-03-12 07:03:00,1692.5,20.63,1646.6,"Old","4","subtidal"
263,2023-03-12 07:18:00,1692,20.63,1646.1,"Old","4","subtidal"
264,2023-03-12 07:33:00,1692.1,20.62,1646.6,"Old","4","subtidal"
265,2023-03-12 07:48:00,1692,20.63,1646.1,"Old","4","subtidal"
266,2023-03-12 08:03:00,1691.2,20.61,1646.1,"Old","4","subtidal"
267,2023-03-12 08:18:00,1691.2,20.6,1646.4,"Old","4","subtidal"
268,2023-03-12 08:33:00,1692.2,20.57,1648.5,"Old","4","subtidal"
269,2023-03-12 08:48:00,1691.3,20.56,1648,"Old","4","subtidal"
270,2023-03-12 09:03:00,1690.9,20.53,1648.7,"Old","4","subtidal"
271,2023-03-12 09:18:00,1691,20.5,1650,"Old","4","subtidal"
272,2023-03-12 09:33:00,1691.9,20.45,1652.7,"Old","4","subtidal"
273,2023-03-12 09:48:00,1693.2,20.47,1653.2,"Old","4","subtidal"
274,2023-03-12 10:03:00,1694.5,20.48,1654.1,"Old","4","subtidal"
275,2023-03-12 10:18:00,1695.4,20.5,1654.3,"Old","4","subtidal"
276,2023-03-12 10:33:00,1697.5,20.54,1654.8,"Old","4","subtidal"
277,2023-03-12 10:48:00,1699.2,20.57,1655.3,"Old","4","subtidal"
278,2023-03-12 11:03:00,1701,20.58,1656.7,"Old","4","subtidal"
279,2023-03-12 11:18:00,1699.3,20.54,1656.6,"Old","4","subtidal"
280,2023-03-12 11:33:00,1695,20.49,1654.2,"Old","4","subtidal"
281,2023-03-12 11:48:00,1691.5,20.47,1651.6,"Old","4","subtidal"
282,2023-03-12 12:03:00,1675.2,20.44,1636.8,"Old","4","subtidal"
283,2023-03-12 12:18:00,1674.7,20.47,1635.2,"Old","4","subtidal"
284,2023-03-12 12:33:00,1673.8,20.48,1633.9,"Old","4","subtidal"
285,2023-03-12 12:48:00,1669.8,20.5,1629.3,"Old","4","subtidal"
286,2023-03-12 13:03:00,1668.9,20.53,1627.3,"Old","4","subtidal"
287,2023-03-12 13:18:00,1668.4,20.54,1626.4,"Old","4","subtidal"
288,2023-03-12 13:33:00,1667.5,20.56,1624.8,"Old","4","subtidal"
289,2023-03-12 13:48:00,1668.4,20.57,1625.3,"Old","4","subtidal"
290,2023-03-12 14:03:00,1668.8,20.58,1625.4,"Old","4","subtidal"
291,2023-03-12 14:18:00,1669.2,20.58,1625.8,"Old","4","subtidal"
292,2023-03-12 14:33:00,1668.8,20.6,1624.6,"Old","4","subtidal"
293,2023-03-12 14:48:00,1669.2,20.6,1625,"Old","4","subtidal"
294,2023-03-12 15:03:00,1669.2,20.61,1624.7,"Old","4","subtidal"
295,2023-03-12 15:18:00,1670.1,20.61,1625.5,"Old","4","subtidal"
296,2023-03-12 15:33:00,1670.1,20.61,1625.5,"Old","4","subtidal"
297,2023-03-12 15:48:00,1670.1,20.61,1625.5,"Old","4","subtidal"
298,2023-03-12 16:03:00,1670.5,20.61,1625.9,"Old","4","subtidal"
299,2023-03-12 16:18:00,1670.5,20.62,1625.6,"Old","4","subtidal"
300,2023-03-12 16:33:00,1670.5,20.62,1625.6,"Old","4","subtidal"
301,2023-03-12 16:48:00,1670,20.62,1625.1,"Old","4","subtidal"
302,2023-03-12 17:03:00,1670,20.62,1625.1,"Old","4","subtidal"
303,2023-03-12 17:18:00,1668.7,20.62,1623.8,"Old","4","subtidal"
304,2023-03-12 17:33:00,1667.8,20.62,1622.9,"Old","4","subtidal"
305,2023-03-12 17:48:00,1664.8,20.62,1620,"Old","4","subtidal"
306,2023-03-12 18:03:00,1657.7,20.62,1613.1,"Old","4","subtidal"
307,2023-03-12 18:18:00,1646.7,20.62,1602.4,"Old","4","subtidal"
308,2023-03-12 18:33:00,1633.5,20.62,1589.6,"Old","4","subtidal"
309,2023-03-12 18:48:00,1621.2,20.62,1577.6,"Old","4","subtidal"
310,2023-03-12 19:03:00,1612,20.62,1568.6,"Old","4","subtidal"
311,2023-03-12 19:18:00,1605.8,20.62,1562.6,"Old","4","subtidal"
312,2023-03-12 19:33:00,1601.8,20.62,1558.7,"Old","4","subtidal"
313,2023-03-12 19:48:00,1599.6,20.62,1556.6,"Old","4","subtidal"
314,2023-03-12 20:03:00,1598.3,20.62,1555.3,"Old","4","subtidal"
315,2023-03-12 20:18:00,1597,20.62,1554,"Old","4","subtidal"
316,2023-03-12 20:33:00,1596.6,20.62,1553.6,"Old","4","subtidal"
317,2023-03-12 20:48:00,1595.7,20.62,1552.8,"Old","4","subtidal"
318,2023-03-12 21:03:00,1595.3,20.62,1552.4,"Old","4","subtidal"
319,2023-03-12 21:18:00,1594.8,20.62,1551.9,"Old","4","subtidal"
320,2023-03-12 21:33:00,1593.9,20.62,1551,"Old","4","subtidal"
321,2023-03-12 21:48:00,1594.4,20.62,1551.5,"Old","4","subtidal"
322,2023-03-12 22:03:00,1593.9,20.62,1551,"Old","4","subtidal"
323,2023-03-12 22:18:00,1593.9,20.62,1551,"Old","4","subtidal"
324,2023-03-12 22:33:00,1593.9,20.62,1551,"Old","4","subtidal"
325,2023-03-12 22:48:00,1593.5,20.62,1550.6,"Old","4","subtidal"
326,2023-03-12 23:03:00,1593.5,20.63,1550.3,"Old","4","subtidal"
327,2023-03-12 23:18:00,1593.9,20.63,1550.7,"Old","4","subtidal"
328,2023-03-12 23:33:00,1593.9,20.63,1550.7,"Old","4","subtidal"
329,2023-03-12 23:48:00,1593.9,20.63,1550.7,"Old","4","subtidal"
330,2023-03-13 00:03:00,1593.9,20.63,1550.7,"Old","4","subtidal"
331,2023-03-13 00:18:00,1594.4,20.62,1551.5,"Old","4","subtidal"
332,2023-03-13 00:33:00,1581.9,20.47,1544.6,"Old","4","subtidal"
333,2023-03-13 00:48:00,1554.9,20.34,1522.7,"Old","4","subtidal"
334,2023-03-13 01:03:00,1549.4,20.23,1521.1,"Old","4","subtidal"
335,2023-03-13 01:18:00,1546.9,20.17,1520.7,"Old","4","subtidal"
336,2023-03-13 01:33:00,1543.1,20.07,1520.4,"Old","4","subtidal"
337,2023-03-13 01:48:00,1539.3,19.94,1521.1,"Old","4","subtidal"
338,2023-03-13 02:03:00,1535.1,19.85,1520.1,"Old","4","subtidal"
339,2023-03-13 02:18:00,1534.7,19.82,1520.7,"Old","4","subtidal"
340,2023-03-13 02:33:00,1532.6,19.76,1520.7,"Old","4","subtidal"
341,2023-03-13 02:48:00,1530.6,19.68,1521.5,"Old","4","subtidal"
342,2023-03-13 03:03:00,1529.7,19.68,1520.6,"Old","4","subtidal"
343,2023-03-13 03:18:00,1528,19.63,1520.7,"Old","4","subtidal"
344,2023-03-13 03:33:00,1525.5,19.56,1520.6,"Old","4","subtidal"
